OrderID,CustomerID,OrderValue,OrderDate
30785,512521,1283.72,2019-11-13
30786,956492,1845.32,2019-11-13
30787,123547,4409.24,2019-11-13
30788,229658,2305.81,2019-11-13
30789,365176,3203.16,2019-11-13
30790,415115,1206.32,2019-11-13
30791,185371,3595.25,2019-11-13
30792,886432,3851.48,2019-11-13
30793,273577,1145.95,2019-11-13
30794,743197,2777.84,2019-11-13
30795,812941,2406.59,2019-11-13
30796,512177,3756.54,2019-11-13
30797,354833,3490.96,2019-11-13
30798,525676,1119.01,2019-11-13
30799,743851,1264.3,2019-11-13
30800,440234,4258.33,2019-11-13
30801,224402,3373.53,2019-11-13
30802,695753,4444.3,2019-11-13
30803,966211,2168.96,2019-11-13
30804,630404,2612.55,2019-11-13
30805,294609,638.15,2019-11-13
30806,618416,3712.84,2019-11-13
30807,876667,1337.79,2019-11-13
30808,111773,1024.52,2019-11-13
30809,647997,2626.72,2019-11-13
30810,319028,4828.8,2019-11-13
30811,736890,2167.93,2019-11-13
30812,113246,1692.59,2019-11-13
30813,135778,57.68,2019-11-13
30814,432929,4952.3,2019-11-13
30815,393738,4765.13,2019-11-13
30816,909003,4275.66,2019-11-13
30817,415704,588.95,2019-11-13
30818,593684,2815.83,2019-11-13
30819,270970,1504.78,2019-11-13
30820,587113,1626.27,2019-11-13
30821,695419,1445.49,2019-11-13
30822,552780,1630.62,2019-11-13
30823,117782,1209.21,2019-11-13
30824,352657,1760.52,2019-11-13
30825,931518,4899.63,2019-11-13
30826,474663,1552.95,2019-11-13
30827,704976,4712.8,2019-11-13
30828,119111,2429.87,2019-11-13
30829,106693,3792.3,2019-11-13
30830,354538,3447.5,2019-11-13
30831,191229,4513.5,2019-11-13
30832,748002,1434.76,2019-11-13
30833,561462,2078.31,2019-11-13
30834,648894,4556.15,2019-11-13
30835,906104,3721.29,2019-11-13
30836,699632,1356.97,2019-11-13
30837,330671,1365.77,2019-11-13
30838,199113,1337.44,2019-11-13
30839,599939,607.86,2019-11-13
30840,919190,2182.06,2019-11-13
30841,417157,4208.5,2019-11-13
30842,108336,1782.27,2019-11-13
30843,829558,1948.06,2019-11-13
30844,506629,4263.66,2019-11-13
30845,797297,4303.06,2019-11-13
30846,173834,4134.97,2019-11-13
30847,438976,1577.79,2019-11-13
30848,113491,170.16,2019-11-13
30849,114592,3456.21,2019-11-13
30850,494861,4379.73,2019-11-13
30851,215807,92.79,2019-11-13
30852,557851,4377.87,2019-11-13
30853,814996,1669.7,2019-11-13
30854,155088,1855.34,2019-11-13
30855,894234,757.67,2019-11-13
30856,278131,3280.14,2019-11-13
30857,968463,2441.85,2019-11-13
30858,355880,2861.03,2019-11-13
30859,804301,800.73,2019-11-13
30860,249078,1689.2,2019-11-13
30861,129435,3078.75,2019-11-13
30862,774583,1437.98,2019-11-13
30863,145820,2337.49,2019-11-13
30864,189107,4221.69,2019-11-13
30865,725414,2917.97,2019-11-13
30866,595884,3335.35,2019-11-13
30867,396274,4192.34,2019-11-13
30868,302519,2161.85,2019-11-13
30869,986326,4200.5,2019-11-13
30870,409828,788.69,2019-11-13
30871,737889,3229.84,2019-11-13
30872,899731,4187.77,2019-11-13
30873,341717,3712.91,2019-11-13
30874,417274,3972.08,2019-11-13
30875,472700,1834.4,2019-11-13
30876,706883,4595.06,2019-11-13
30877,344668,1236.22,2019-11-13
30878,933973,3592.4,2019-11-13
30879,610215,916.78,2019-11-13
30880,736018,379.56,2019-11-13
30881,941772,2172.92,2019-11-13
30882,940005,4718.32,2019-11-13
30883,319682,1889.53,2019-11-13
30884,173561,3602.42,2019-11-13
30885,594696,4917.69,2019-11-13
30886,403114,1690.82,2019-11-13
30887,387647,987.42,2019-11-13
30888,333465,2600.4,2019-11-13
30889,744131,132.88,2019-11-13
30890,628447,2315.18,2019-11-13
30891,669958,1925.21,2019-11-13
30892,343654,3080.1,2019-11-13
30893,193845,3856.64,2019-11-13
30894,111453,2788.77,2019-11-13
30895,164908,1383.63,2019-11-13
30896,773349,1273.81,2019-11-13
30897,822244,565.15,2019-11-13
30898,910354,3609.52,2019-11-13
30899,409555,2320.93,2019-11-13
30900,586020,4280.5,2019-11-13
30901,675223,3210.47,2019-11-13
30902,963482,2443.15,2019-11-13
30903,284891,623.79,2019-11-13
30904,115258,2065.5,2019-11-13
30905,659563,4255.58,2019-11-13
30906,465551,4597.64,2019-11-13
30907,848180,4978.83,2019-11-13
30908,861607,880.76,2019-11-13
30909,591848,4607.74,2019-11-13
30910,879563,22.21,2019-11-13
30911,865751,2010.72,2019-11-13
30912,521594,1215.11,2019-11-13
30913,842865,431.51,2019-11-13
30914,508023,2901.81,2019-11-13
30915,515974,1446.51,2019-11-13
30916,324679,836.61,2019-11-13
30917,939616,3531.97,2019-11-13
30918,416359,3973.51,2019-11-13
30919,293040,668.76,2019-11-13
30920,856161,2212.31,2019-11-13
30921,366831,212.26,2019-11-13
30922,110064,4821.46,2019-11-13
30923,792975,671.58,2019-11-13
30924,910394,3754.5,2019-11-13
30925,807652,2508.75,2019-11-13
30926,202049,2523.8,2019-11-13
30927,602470,4864.95,2019-11-13
30928,560689,94.0,2019-11-13
30929,863977,3994.42,2019-11-13
30930,252415,755.78,2019-11-13
30931,969096,3801.35,2019-11-13
30932,102512,2279.46,2019-11-13
30933,500766,2874.69,2019-11-13
30934,947876,3829.54,2019-11-13
30935,610154,3817.96,2019-11-13
30936,854549,134.16,2019-11-13
30937,836895,2745.02,2019-11-13
30938,178680,4907.72,2019-11-13
30939,896996,4201.54,2019-11-13
30940,775730,1906.86,2019-11-13
30941,567022,3908.4,2019-11-13
30942,801258,3394.92,2019-11-13
30943,970872,1724.54,2019-11-13
30944,647576,949.96,2019-11-13
30945,395943,4034.98,2019-11-13
30946,575404,2173.38,2019-11-13
30947,492573,2288.39,2019-11-13
30948,374021,1770.19,2019-11-13
30949,402076,1189.61,2019-11-13
30950,270156,4896.19,2019-11-13
30951,789256,812.88,2019-11-13
30952,454603,1069.18,2019-11-13
30953,585957,344.15,2019-11-13
30954,218205,715.51,2019-11-13
30955,884562,2723.12,2019-11-13
30956,126900,228.93,2019-11-13
30957,532550,3696.62,2019-11-13
30958,250054,3017.54,2019-11-13
30959,825954,1821.32,2019-11-13
30960,518260,3549.36,2019-11-13
30961,808159,1878.68,2019-11-13
30962,612841,441.22,2019-11-13
30963,143106,2378.15,2019-11-13
30964,310762,3190.95,2019-11-13
30965,822289,947.94,2019-11-13
30966,521379,3508.42,2019-11-13
30967,637647,1399.57,2019-11-13
30968,295825,2954.56,2019-11-13
30969,398916,938.76,2019-11-13
30970,493858,1174.03,2019-11-13
30971,962058,3133.96,2019-11-13
30972,990670,4093.63,2019-11-13
30973,395961,1546.48,2019-11-13
30974,338738,2667.82,2019-11-13
30975,861621,3056.18,2019-11-13
30976,595870,3991.11,2019-11-13
30977,912299,4447.01,2019-11-13
30978,965851,4514.7,2019-11-13
30979,753303,1283.76,2019-11-13
30980,711597,1651.86,2019-11-13
30981,681364,2388.09,2019-11-13
30982,750554,509.42,2019-11-13
30983,651431,621.39,2019-11-13
30984,546577,3531.16,2019-11-13
30985,240577,1535.48,2019-11-13
30986,415906,3297.82,2019-11-13
30987,856800,4780.41,2019-11-13
30988,571731,2163.82,2019-11-13
30989,873913,107.83,2019-11-13
30990,268986,983.83,2019-11-13
30991,221090,4199.48,2019-11-13
30992,419264,779.54,2019-11-13
30993,429698,4282.45,2019-11-13
30994,350928,798.07,2019-11-13
30995,796438,1586.82,2019-11-13
30996,750451,3827.59,2019-11-13
30997,477708,4257.82,2019-11-13
30998,239379,1390.32,2019-11-13
30999,217048,2468.53,2019-11-13
31000,948322,3032.44,2019-11-13
31001,205921,1232.79,2019-11-13
31002,110617,3806.82,2019-11-13
31003,809387,3120.46,2019-11-13
31004,227118,2936.8,2019-11-13
31005,904261,3249.41,2019-11-13
31006,112841,139.07,2019-11-13
31007,816263,4347.18,2019-11-13
31008,279138,2430.03,2019-11-13
31009,886242,2479.61,2019-11-13
31010,147996,1969.07,2019-11-13
31011,187336,4893.08,2019-11-13
31012,303393,1216.06,2019-11-13
31013,429803,2723.51,2019-11-13
31014,438967,3459.45,2019-11-13
31015,760986,60.65,2019-11-13
31016,815586,1128.18,2019-11-13
31017,595121,2498.41,2019-11-13
31018,147258,4937.34,2019-11-13
31019,449798,2246.73,2019-11-13
31020,182279,4233.85,2019-11-13
31021,699502,3040.07,2019-11-13
31022,285562,4078.25,2019-11-13
31023,231481,2436.96,2019-11-13
31024,221177,3051.82,2019-11-13
31025,954826,4977.72,2019-11-13
31026,383288,1872.12,2019-11-13
31027,135894,380.45,2019-11-13
31028,805689,1397.03,2019-11-13
31029,407430,4879.83,2019-11-13
31030,722690,3619.71,2019-11-13
31031,766889,231.25,2019-11-13
31032,614025,4781.41,2019-11-13
31033,466950,2138.54,2019-11-13
31034,177123,4423.49,2019-11-13
31035,473128,1859.57,2019-11-13
31036,553502,2013.01,2019-11-13
31037,885071,2744.68,2019-11-13
31038,298592,3966.13,2019-11-13
31039,561716,1991.6,2019-11-13
31040,790899,4964.44,2019-11-13
31041,888054,2265.6,2019-11-13
31042,256654,2675.93,2019-11-13
31043,628492,1825.18,2019-11-13
31044,645162,2182.21,2019-11-13
31045,728151,4451.55,2019-11-13
31046,396872,4866.31,2019-11-13
31047,249764,1489.94,2019-11-13
31048,588306,153.75,2019-11-13
31049,735087,4510.2,2019-11-13
31050,557956,4706.14,2019-11-13
31051,723612,4148.9,2019-11-13
31052,576551,3457.49,2019-11-13
31053,283366,4183.73,2019-11-13
31054,896930,3248.83,2019-11-13
31055,701042,328.97,2019-11-13
31056,946595,722.64,2019-11-13
31057,705677,3802.45,2019-11-13
31058,418825,2843.54,2019-11-13
31059,381500,1951.11,2019-11-13
31060,551621,1725.52,2019-11-13
31061,346947,1004.56,2019-11-13
31062,646408,3579.8,2019-11-13
31063,881084,1473.38,2019-11-13
31064,977385,2222.86,2019-11-13
31065,932507,1226.65,2019-11-13
31066,973532,4368.53,2019-11-13
31067,545093,3453.59,2019-11-13
31068,527557,593.77,2019-11-13
31069,374309,4273.61,2019-11-13
31070,343705,166.91,2019-11-13
31071,796583,2630.96,2019-11-13
31072,961702,3662.03,2019-11-13
31073,619121,3499.96,2019-11-13
31074,626126,1058.38,2019-11-13
31075,613399,1612.44,2019-11-13
31076,252523,3262.86,2019-11-13
31077,437333,1390.34,2019-11-13
31078,997376,326.86,2019-11-13
31079,422256,978.71,2019-11-13
31080,506398,3707.56,2019-11-13
31081,716948,744.73,2019-11-13
31082,873310,236.46,2019-11-13
31083,214520,2678.1,2019-11-13
31084,157837,4836.38,2019-11-13
31085,228940,3631.46,2019-11-13
31086,140308,604.53,2019-11-13
31087,785976,2706.04,2019-11-13
31088,919950,1246.0,2019-11-13
31089,363341,2032.96,2019-11-13
31090,787728,2201.22,2019-11-13
31091,888818,2862.53,2019-11-13
31092,591944,1829.12,2019-11-13
31093,986388,890.3,2019-11-13
31094,736650,2928.07,2019-11-13
31095,881669,227.53,2019-11-13
31096,106897,3403.23,2019-11-13
31097,505256,1556.81,2019-11-13
31098,920213,3004.72,2019-11-13
31099,407635,1315.61,2019-11-13
31100,630659,275.47,2019-11-13
31101,954593,964.41,2019-11-13
31102,321614,1128.13,2019-11-13
31103,393119,2854.2,2019-11-13
31104,290788,2555.73,2019-11-13
31105,588664,634.76,2019-11-13
31106,985162,4261.99,2019-11-13
31107,527490,4904.66,2019-11-13
31108,134459,4464.96,2019-11-13
31109,301686,4398.32,2019-11-13
31110,618172,2540.53,2019-11-13
31111,649039,2543.07,2019-11-13
31112,920392,3609.9,2019-11-13
31113,409270,4194.52,2019-11-13
31114,551432,774.31,2019-11-13
31115,611518,493.25,2019-11-13
31116,259749,4700.9,2019-11-13
31117,850339,1473.49,2019-11-13
31118,440661,3367.98,2019-11-13
31119,421596,2284.08,2019-11-13
31120,791321,2911.26,2019-11-13
31121,169597,3779.13,2019-11-13
31122,781515,1743.12,2019-11-13
31123,642756,690.88,2019-11-13
31124,856810,1278.76,2019-11-13
31125,212837,2547.36,2019-11-13
31126,243148,1703.52,2019-11-13
31127,683698,3455.52,2019-11-13
31128,433278,4742.04,2019-11-13
31129,530431,2021.75,2019-11-13
31130,669934,423.9,2019-11-13
31131,518827,448.57,2019-11-13
31132,648112,91.22,2019-11-13
31133,562677,449.03,2019-11-13
31134,747727,3118.19,2019-11-13
31135,302869,2131.72,2019-11-13
31136,230428,1745.64,2019-11-13
31137,942515,2289.85,2019-11-13
31138,673807,1861.06,2019-11-13
31139,759625,4434.16,2019-11-13
31140,378518,4381.59,2019-11-13
31141,819760,748.18,2019-11-13
31142,649171,1605.46,2019-11-13
31143,958227,1337.49,2019-11-13
31144,622045,3783.66,2019-11-13
31145,516207,59.64,2019-11-13
31146,854162,1959.63,2019-11-13
31147,784775,3343.77,2019-11-13
31148,749225,4973.71,2019-11-13
31149,114104,3093.55,2019-11-13
31150,437563,2304.74,2019-11-13
31151,663749,699.24,2019-11-13
31152,524671,1404.85,2019-11-13
31153,528068,4492.93,2019-11-13
31154,509842,679.89,2019-11-13
31155,920865,3164.94,2019-11-13
31156,889766,2752.05,2019-11-13
31157,629045,4335.1,2019-11-13
31158,530402,767.99,2019-11-13
31159,420997,666.53,2019-11-13
31160,298556,1259.65,2019-11-13
31161,587277,4241.42,2019-11-13
31162,180608,920.52,2019-11-13
31163,184692,119.0,2019-11-13
31164,974055,1438.38,2019-11-13
31165,868352,845.01,2019-11-13
31166,910918,1191.97,2019-11-13
31167,646502,4709.18,2019-11-13
31168,393272,3209.22,2019-11-13
31169,838451,3108.83,2019-11-13
31170,834213,1312.99,2019-11-13
31171,235537,576.83,2019-11-13
31172,564138,1900.71,2019-11-13
31173,199027,1548.16,2019-11-13
31174,304148,4013.69,2019-11-13
31175,294041,1821.15,2019-11-13
31176,309116,298.03,2019-11-13
31177,225228,4402.17,2019-11-13
31178,238523,942.65,2019-11-13
31179,763118,4699.06,2019-11-13
31180,512681,1940.44,2019-11-13
31181,902008,2624.21,2019-11-13
31182,534820,4759.09,2019-11-13
31183,243188,1511.07,2019-11-13
31184,847499,455.4,2019-11-13
31185,316369,2591.81,2019-11-13
31186,411659,417.27,2019-11-13
31187,483032,4739.39,2019-11-13
31188,327366,3676.43,2019-11-13
31189,984252,3731.02,2019-11-13
31190,725919,2276.6,2019-11-13
31191,551400,2149.05,2019-11-13
31192,980202,962.91,2019-11-13
31193,777190,2532.69,2019-11-13
31194,676465,3044.82,2019-11-13
31195,771238,2798.82,2019-11-13
31196,332530,1749.69,2019-11-13
31197,796834,170.9,2019-11-13
31198,865200,4640.0,2019-11-13
31199,590695,3470.64,2019-11-13
31200,485923,4633.53,2019-11-13
31201,929338,4698.82,2019-11-13
31202,370307,319.3,2019-11-13
31203,129525,2418.74,2019-11-13
31204,947311,3291.54,2019-11-13
31205,785852,235.85,2019-11-13
31206,866930,2266.72,2019-11-13
31207,729232,1311.48,2019-11-13
31208,404133,4050.68,2019-11-13
31209,816700,1933.99,2019-11-13
31210,583490,1818.75,2019-11-13
31211,201619,3200.88,2019-11-13
31212,393845,3050.63,2019-11-13
31213,707966,1247.19,2019-11-13
31214,722710,2236.19,2019-11-13
31215,385097,1321.92,2019-11-13
31216,613880,2346.38,2019-11-13
31217,422501,2379.93,2019-11-13
31218,696421,2857.93,2019-11-13
31219,955565,1554.4,2019-11-13
31220,742260,1074.65,2019-11-13
31221,355492,2585.9,2019-11-13
31222,666166,2973.8,2019-11-13
31223,899709,4775.83,2019-11-13
31224,513809,194.06,2019-11-13
31225,384975,3654.82,2019-11-13
31226,482038,3099.07,2019-11-13
31227,154951,3266.54,2019-11-13
31228,183839,3671.06,2019-11-13
31229,717735,3569.98,2019-11-13
31230,862559,4045.24,2019-11-13
31231,609368,570.62,2019-11-13
31232,458547,2471.1,2019-11-13
31233,953884,3355.67,2019-11-13
31234,192402,4134.17,2019-11-13
31235,331743,1719.48,2019-11-13
31236,427851,224.97,2019-11-13
31237,791418,2319.62,2019-11-13
31238,906203,3248.54,2019-11-13
31239,235679,2164.71,2019-11-13
31240,817940,167.92,2019-11-13
31241,763317,1906.24,2019-11-13
31242,852613,54.45,2019-11-13
31243,499406,144.0,2019-11-13
31244,810804,1266.79,2019-11-13
31245,971623,3339.77,2019-11-13
31246,776066,955.2,2019-11-13
31247,206818,2679.39,2019-11-13
31248,695322,2206.52,2019-11-13
31249,471300,3013.34,2019-11-13
31250,318732,4033.78,2019-11-13
31251,764336,1242.34,2019-11-13
31252,850734,3155.96,2019-11-13
31253,556752,1511.33,2019-11-13
31254,878015,4549.03,2019-11-13
31255,963459,4184.22,2019-11-13
31256,923732,4816.38,2019-11-13
31257,521428,3272.94,2019-11-13
31258,681035,3908.57,2019-11-13
31259,731835,486.11,2019-11-13
31260,827146,2069.06,2019-11-13
31261,863915,3139.82,2019-11-13
31262,251181,551.95,2019-11-13
31263,985726,1091.66,2019-11-13
31264,773946,558.13,2019-11-13
31265,169298,4728.84,2019-11-13
31266,114377,2837.17,2019-11-13
31267,495731,1502.22,2019-11-13
31268,232835,1769.07,2019-11-13
31269,673944,4278.07,2019-11-13
31270,970082,4264.77,2019-11-13
31271,789750,4972.17,2019-11-13
31272,150918,4150.55,2019-11-13
31273,359872,4582.08,2019-11-13
31274,462617,3511.27,2019-11-13
31275,792951,1727.82,2019-11-13
31276,639280,1215.56,2019-11-13
31277,713959,3036.62,2019-11-13
31278,259190,1667.57,2019-11-13
31279,235936,2785.04,2019-11-13
31280,867883,2583.57,2019-11-13
31281,205081,941.6,2019-11-13
31282,705266,1775.45,2019-11-13
31283,998765,1776.06,2019-11-13
31284,746556,2412.78,2019-11-13
31285,558539,1538.22,2019-11-13
31286,887201,2482.13,2019-11-13
31287,935285,3342.1,2019-11-13
31288,343018,1868.57,2019-11-13
31289,987216,277.47,2019-11-13
31290,337015,795.79,2019-11-13
31291,303740,4409.71,2019-11-13
31292,454622,609.63,2019-11-13
31293,434360,2578.24,2019-11-13
31294,765528,4503.0,2019-11-13
31295,913248,2692.24,2019-11-13
31296,372647,4969.57,2019-11-13
31297,696001,3820.68,2019-11-13
31298,454720,636.54,2019-11-13
31299,263658,3611.86,2019-11-13
31300,112153,3190.69,2019-11-13
31301,308253,1229.94,2019-11-13
31302,449057,4223.68,2019-11-13
31303,995657,2189.69,2019-11-13
31304,254028,2230.11,2019-11-13
31305,918719,2488.94,2019-11-13
31306,431121,2335.97,2019-11-13
31307,291652,1256.21,2019-11-13
31308,946885,3857.97,2019-11-13
31309,249895,2399.25,2019-11-13
31310,664107,2895.17,2019-11-13
31311,827254,4067.98,2019-11-13
31312,238627,4909.82,2019-11-13
31313,180361,236.56,2019-11-13
31314,941840,476.68,2019-11-13
31315,132574,416.38,2019-11-13
31316,392286,1588.3,2019-11-13
31317,673968,941.7,2019-11-13
31318,743138,4686.23,2019-11-13
31319,688336,2558.89,2019-11-13
31320,579695,1956.15,2019-11-13
31321,967702,4025.05,2019-11-13
31322,311791,3249.81,2019-11-13
31323,667649,2720.91,2019-11-13
31324,955525,410.61,2019-11-13
31325,695912,312.4,2019-11-13
31326,549373,99.43,2019-11-13
31327,856155,4184.18,2019-11-13
31328,239428,4558.54,2019-11-13
31329,426893,1419.81,2019-11-13
31330,143375,4245.26,2019-11-13
31331,864905,3232.64,2019-11-13
31332,651249,1671.03,2019-11-13
31333,457203,3234.65,2019-11-13
31334,331600,4020.71,2019-11-13
31335,452829,820.0,2019-11-13
31336,551422,2685.07,2019-11-13
31337,605842,3943.51,2019-11-13
31338,153002,397.84,2019-11-13
31339,921133,2673.76,2019-11-13
31340,462255,4854.98,2019-11-13
31341,493232,82.73,2019-11-13
31342,766645,4980.24,2019-11-13
31343,180217,2227.56,2019-11-13
31344,548821,2792.94,2019-11-13
31345,323474,4084.43,2019-11-13
31346,711295,2502.55,2019-11-13
31347,296717,3282.77,2019-11-13
31348,821584,4969.26,2019-11-13
31349,429546,4998.74,2019-11-13
31350,859201,2805.83,2019-11-13
31351,833237,2046.54,2019-11-13
31352,573489,2041.62,2019-11-13
31353,629174,4485.57,2019-11-13
31354,885199,530.92,2019-11-13
31355,906843,269.91,2019-11-13
31356,153942,3540.4,2019-11-13
31357,433320,1338.99,2019-11-13
31358,716178,1463.81,2019-11-13
31359,835369,2297.14,2019-11-13
31360,195750,2559.2,2019-11-13
31361,982559,1530.7,2019-11-13
31362,834062,4321.63,2019-11-13
31363,376402,4848.79,2019-11-13
31364,661132,147.27,2019-11-13
31365,587091,1675.09,2019-11-13
31366,734822,253.52,2019-11-13
31367,865680,3975.02,2019-11-13
31368,158175,1287.65,2019-11-13
31369,136283,1176.24,2019-11-13
31370,154300,2739.1,2019-11-13
31371,401682,1557.16,2019-11-13
31372,632543,2000.39,2019-11-13
31373,955292,1716.48,2019-11-13
31374,905559,816.68,2019-11-13
31375,643326,1990.87,2019-11-13
31376,728899,3916.86,2019-11-13
31377,564815,4657.35,2019-11-13
31378,193941,4659.32,2019-11-13
31379,140751,3923.35,2019-11-13
31380,296385,3310.69,2019-11-13
31381,562046,1965.13,2019-11-13
31382,395159,1476.96,2019-11-13
31383,370675,3936.65,2019-11-13
31384,594646,4531.32,2019-11-13
31385,278751,4472.34,2019-11-13
31386,685583,4857.45,2019-11-13
31387,605718,4862.23,2019-11-13
31388,937896,2704.25,2019-11-13
31389,812642,2527.4,2019-11-13
31390,572922,4682.17,2019-11-13
31391,248310,3966.09,2019-11-13
31392,654461,4971.34,2019-11-13
31393,349230,3296.68,2019-11-13
31394,602753,4331.53,2019-11-13
31395,542288,4158.82,2019-11-13
31396,985471,2507.06,2019-11-13
31397,127458,553.39,2019-11-13
31398,764722,4581.48,2019-11-13
31399,922524,663.86,2019-11-13
31400,484071,1100.38,2019-11-13
31401,698248,914.3,2019-11-13
31402,818616,4204.41,2019-11-13
31403,377756,3768.25,2019-11-13
31404,447602,2274.56,2019-11-13
31405,699081,4998.1,2019-11-13
31406,533731,1525.91,2019-11-13
31407,140457,275.9,2019-11-13
31408,706372,4907.59,2019-11-13
31409,898007,965.06,2019-11-13
31410,560938,3064.89,2019-11-13
31411,959787,1596.08,2019-11-13
31412,514685,2336.19,2019-11-13
31413,712466,171.06,2019-11-13
31414,111983,2424.3,2019-11-13
31415,103544,4286.65,2019-11-13
31416,449428,2469.12,2019-11-13
31417,987372,609.18,2019-11-13
31418,857049,1807.25,2019-11-13
31419,795786,229.72,2019-11-13
31420,369855,3316.48,2019-11-13
31421,230257,3920.02,2019-11-13
31422,346017,2095.97,2019-11-13
31423,813354,1823.34,2019-11-13
31424,465605,1289.06,2019-11-13
31425,922864,1704.45,2019-11-13
31426,781015,4034.58,2019-11-13
31427,129175,2046.7,2019-11-13
31428,594794,2664.26,2019-11-13
31429,309697,3166.77,2019-11-13
31430,740305,4926.79,2019-11-13
31431,674035,1614.38,2019-11-13
31432,823701,3522.6,2019-11-13
31433,923160,2950.2,2019-11-13
31434,891925,3766.14,2019-11-13
31435,638619,2389.9,2019-11-13
31436,953458,4726.13,2019-11-13
31437,607597,2726.39,2019-11-13
31438,707070,1936.28,2019-11-13
31439,951483,4217.01,2019-11-13
31440,483615,650.92,2019-11-13
31441,712777,3287.74,2019-11-13
31442,139710,3822.09,2019-11-13
31443,673244,2969.88,2019-11-13
31444,510799,944.79,2019-11-13
31445,510878,1249.29,2019-11-13
31446,831020,682.26,2019-11-13
31447,314334,1672.09,2019-11-13
31448,416218,1033.7,2019-11-13
31449,737319,2731.34,2019-11-13
31450,499962,692.73,2019-11-13
31451,780108,1225.8,2019-11-13
31452,653563,999.19,2019-11-13
31453,883504,3974.93,2019-11-13
31454,145501,2913.42,2019-11-13
31455,162762,2150.48,2019-11-13
31456,317305,4367.79,2019-11-13
31457,749791,1493.42,2019-11-13
31458,223651,3153.24,2019-11-13
31459,603919,2101.5,2019-11-13
31460,622592,3826.82,2019-11-13
31461,425649,2536.78,2019-11-13
31462,718654,860.01,2019-11-13
31463,984359,1487.27,2019-11-13
31464,284216,2267.52,2019-11-13
31465,126834,4164.63,2019-11-13
31466,433595,3992.01,2019-11-13
31467,771746,3071.0,2019-11-13
31468,106060,3606.77,2019-11-13
31469,519186,3298.76,2019-11-13
31470,605422,3893.4,2019-11-13
31471,362953,3173.03,2019-11-13
31472,544761,645.68,2019-11-13
31473,537279,1976.17,2019-11-13
31474,427610,4226.14,2019-11-13
31475,978013,819.8,2019-11-13
31476,161720,228.32,2019-11-13
31477,415099,4257.34,2019-11-13
31478,453485,3815.18,2019-11-13
31479,648628,2318.52,2019-11-13
31480,910131,3279.53,2019-11-13
31481,242201,2801.06,2019-11-13
31482,500996,3579.51,2019-11-13
31483,400509,191.34,2019-11-13
31484,446442,3850.44,2019-11-13
31485,285858,1240.35,2019-11-13
31486,563936,4020.6,2019-11-13
31487,327105,3746.74,2019-11-13
31488,805938,1671.59,2019-11-13
31489,390684,3862.99,2019-11-13
31490,552589,2301.01,2019-11-13
31491,689197,4115.27,2019-11-13
31492,311850,3965.99,2019-11-13
31493,169447,3017.64,2019-11-13
31494,565505,4041.23,2019-11-13
31495,723894,1619.85,2019-11-13
31496,659943,1150.13,2019-11-13
31497,143836,4702.05,2019-11-13
31498,808161,1458.13,2019-11-13
31499,743240,4702.37,2019-11-13
31500,266060,3269.28,2019-11-13
31501,151547,2798.11,2019-11-13
31502,267989,2892.85,2019-11-13
31503,699131,2068.46,2019-11-13
31504,463221,3719.85,2019-11-13
31505,137125,3016.28,2019-11-13
31506,128964,3345.49,2019-11-13
31507,223032,71.78,2019-11-13
31508,126842,297.26,2019-11-13
31509,692210,2361.33,2019-11-13
31510,845805,816.91,2019-11-13
31511,517796,1247.37,2019-11-13
31512,860593,1125.87,2019-11-13
31513,605703,34.77,2019-11-13
31514,325077,3521.91,2019-11-13
31515,608848,3037.99,2019-11-13
31516,303843,418.33,2019-11-13
31517,374480,2031.23,2019-11-13
31518,106947,3812.2,2019-11-13
31519,417957,4561.84,2019-11-13
31520,206066,4959.09,2019-11-13
31521,633943,4549.27,2019-11-13
31522,366004,442.72,2019-11-13
31523,833065,4759.08,2019-11-13
31524,381500,4013.21,2019-11-13
31525,173673,2665.94,2019-11-13
31526,858915,2557.72,2019-11-13
31527,492339,789.54,2019-11-13
31528,664072,807.13,2019-11-13
31529,419721,4413.81,2019-11-13
31530,106892,685.59,2019-11-13
31531,309575,4066.73,2019-11-13
31532,380454,875.37,2019-11-13
31533,333663,4269.1,2019-11-13
31534,898292,3600.54,2019-11-13
31535,676244,1906.97,2019-11-13
31536,214025,618.33,2019-11-13
31537,472635,4325.5,2019-11-13
31538,179770,2644.48,2019-11-13
31539,821112,4220.46,2019-11-13
31540,148677,1010.35,2019-11-13
31541,880738,3741.43,2019-11-13
31542,812411,947.99,2019-11-13
31543,508184,989.36,2019-11-13
31544,219914,56.67,2019-11-13
31545,399495,3060.95,2019-11-13
31546,405194,1829.52,2019-11-13
31547,458898,4198.28,2019-11-13
31548,971291,470.28,2019-11-13
31549,946597,2835.84,2019-11-13
31550,829938,2059.96,2019-11-13
31551,151922,282.29,2019-11-13
31552,982280,899.26,2019-11-13
31553,143866,4383.18,2019-11-13
31554,705553,187.32,2019-11-13
31555,268100,4576.82,2019-11-13
31556,850215,3778.36,2019-11-13
31557,241450,1187.1,2019-11-13
31558,458386,2756.86,2019-11-13
31559,124487,4701.1,2019-11-13
31560,437117,1951.88,2019-11-13
31561,228151,3188.6,2019-11-13
31562,351597,4742.9,2019-11-13
31563,522298,2604.17,2019-11-13
31564,627012,3164.11,2019-11-13
31565,605129,3397.03,2019-11-13
31566,255423,2351.36,2019-11-13
31567,185727,100.21,2019-11-13
31568,901288,4182.1,2019-11-13
