OrderID,CustomerID,OrderValue,OrderDate
30784,601567,4440.5,2019-11-14
30785,665612,3608.22,2019-11-14
30786,991248,3576.14,2019-11-14
30787,169616,867.84,2019-11-14
30788,409751,1944.24,2019-11-14
30789,575457,630.46,2019-11-14
30790,952029,3332.92,2019-11-14
30791,555717,520.2,2019-11-14
30792,589322,2573.6,2019-11-14
30793,398526,1746.54,2019-11-14
30794,928214,514.04,2019-11-14
30795,954292,3002.41,2019-11-14
30796,374855,1796.35,2019-11-14
30797,276760,3421.72,2019-11-14
30798,912988,1239.02,2019-11-14
30799,492655,3609.36,2019-11-14
30800,730059,3092.04,2019-11-14
30801,117865,1848.61,2019-11-14
30802,150195,365.25,2019-11-14
30803,134126,432.04,2019-11-14
30804,813746,3227.43,2019-11-14
30805,215819,2752.95,2019-11-14
30806,378664,1586.74,2019-11-14
30807,847753,1965.26,2019-11-14
30808,193366,3333.13,2019-11-14
30809,493402,2851.17,2019-11-14
30810,358859,4552.43,2019-11-14
30811,292446,3484.0,2019-11-14
30812,480900,1879.63,2019-11-14
30813,221504,491.06,2019-11-14
30814,660168,4709.93,2019-11-14
30815,271235,4160.35,2019-11-14
30816,286508,2091.02,2019-11-14
30817,207816,2716.0,2019-11-14
30818,760178,4932.77,2019-11-14
30819,882544,112.92,2019-11-14
30820,347867,1083.34,2019-11-14
30821,404998,4783.36,2019-11-14
30822,978611,1750.33,2019-11-14
30823,661659,350.28,2019-11-14
30824,300076,666.38,2019-11-14
30825,101282,4488.46,2019-11-14
30826,523462,2425.86,2019-11-14
30827,357485,845.85,2019-11-14
30828,523142,4448.58,2019-11-14
30829,456087,1189.18,2019-11-14
30830,775319,974.08,2019-11-14
30831,954796,895.71,2019-11-14
30832,435897,4261.96,2019-11-14
30833,757120,2916.87,2019-11-14
30834,329667,2323.71,2019-11-14
30835,450726,906.3,2019-11-14
30836,804003,1650.27,2019-11-14
30837,681092,2443.11,2019-11-14
30838,707665,3145.39,2019-11-14
30839,136334,688.47,2019-11-14
30840,404022,1608.35,2019-11-14
30841,936182,4446.38,2019-11-14
30842,438571,1194.85,2019-11-14
30843,738039,2852.66,2019-11-14
30844,163666,4894.48,2019-11-14
30845,621258,1953.91,2019-11-14
30846,481411,3757.4,2019-11-14
30847,414811,2693.3,2019-11-14
30848,724481,1775.7,2019-11-14
30849,648438,3499.32,2019-11-14
30850,450541,4905.18,2019-11-14
30851,199460,3213.92,2019-11-14
30852,379316,1895.83,2019-11-14
30853,819416,648.21,2019-11-14
30854,716072,1288.42,2019-11-14
30855,163683,327.67,2019-11-14
30856,433920,1090.99,2019-11-14
30857,658779,2556.74,2019-11-14
30858,806442,3145.85,2019-11-14
30859,570103,980.89,2019-11-14
30860,897264,795.65,2019-11-14
30861,692168,3068.73,2019-11-14
30862,875905,384.72,2019-11-14
30863,962184,1068.65,2019-11-14
30864,152291,2889.77,2019-11-14
30865,652361,680.73,2019-11-14
30866,769459,4660.3,2019-11-14
30867,599718,4441.54,2019-11-14
30868,853579,1521.99,2019-11-14
30869,591092,3620.23,2019-11-14
30870,636876,2318.0,2019-11-14
30871,124964,4756.55,2019-11-14
30872,569446,2532.35,2019-11-14
30873,456647,287.77,2019-11-14
30874,334039,3533.62,2019-11-14
30875,672760,888.8,2019-11-14
30876,585679,4391.07,2019-11-14
30877,107582,776.9,2019-11-14
30878,139570,1046.04,2019-11-14
30879,209006,1184.81,2019-11-14
30880,872319,1743.42,2019-11-14
30881,986362,4135.86,2019-11-14
30882,387683,4455.43,2019-11-14
30883,607730,4775.12,2019-11-14
30884,768950,4590.65,2019-11-14
30885,119960,4108.16,2019-11-14
30886,120221,390.59,2019-11-14
30887,515102,2669.68,2019-11-14
30888,127802,1234.04,2019-11-14
30889,430951,1918.07,2019-11-14
30890,607469,1032.1,2019-11-14
30891,197464,3898.61,2019-11-14
30892,801639,47.8,2019-11-14
30893,750550,2170.32,2019-11-14
30894,123059,3839.59,2019-11-14
30895,443261,4668.13,2019-11-14
30896,681893,1131.29,2019-11-14
30897,509455,2111.18,2019-11-14
30898,772874,3605.48,2019-11-14
30899,204244,4019.76,2019-11-14
30900,106541,45.5,2019-11-14
30901,612775,4438.64,2019-11-14
30902,438417,3701.94,2019-11-14
30903,430613,4252.65,2019-11-14
30904,675312,4226.55,2019-11-14
30905,744598,3279.53,2019-11-14
30906,535617,1240.23,2019-11-14
30907,520137,3313.33,2019-11-14
30908,895908,1714.14,2019-11-14
30909,132670,1994.72,2019-11-14
30910,689636,4484.4,2019-11-14
30911,394319,3859.21,2019-11-14
30912,343763,2081.91,2019-11-14
30913,654248,4194.93,2019-11-14
30914,420396,2663.27,2019-11-14
30915,387930,2214.69,2019-11-14
30916,869681,2922.71,2019-11-14
30917,951927,163.14,2019-11-14
30918,224712,3689.13,2019-11-14
30919,912269,1659.29,2019-11-14
30920,888907,4101.72,2019-11-14
30921,915886,1127.83,2019-11-14
30922,817809,2547.59,2019-11-14
30923,134548,4316.0,2019-11-14
30924,569367,932.5,2019-11-14
30925,226874,2821.63,2019-11-14
30926,157683,408.12,2019-11-14
30927,755636,4984.91,2019-11-14
30928,637456,3070.05,2019-11-14
30929,759211,3097.35,2019-11-14
30930,241010,1935.09,2019-11-14
30931,394658,41.2,2019-11-14
30932,416632,4764.74,2019-11-14
30933,706770,1662.74,2019-11-14
30934,517832,4630.76,2019-11-14
30935,599863,3425.33,2019-11-14
30936,815176,4371.06,2019-11-14
30937,171055,1695.58,2019-11-14
30938,226307,1359.31,2019-11-14
30939,221660,1433.75,2019-11-14
30940,121493,1432.7,2019-11-14
30941,712616,2423.88,2019-11-14
30942,174315,1442.38,2019-11-14
30943,333988,4451.03,2019-11-14
30944,866602,268.62,2019-11-14
30945,860588,4094.44,2019-11-14
30946,321549,329.36,2019-11-14
30947,133142,4139.3,2019-11-14
30948,269840,3231.93,2019-11-14
30949,293044,991.61,2019-11-14
30950,998484,2696.24,2019-11-14
30951,904211,3865.54,2019-11-14
30952,577412,2898.57,2019-11-14
30953,201341,1920.99,2019-11-14
30954,748660,4153.89,2019-11-14
30955,290003,2721.29,2019-11-14
30956,421934,1007.01,2019-11-14
30957,217538,2572.67,2019-11-14
30958,486347,3841.46,2019-11-14
30959,284376,1663.55,2019-11-14
30960,864025,402.19,2019-11-14
30961,430254,3890.32,2019-11-14
30962,965579,2819.13,2019-11-14
30963,454403,3299.12,2019-11-14
30964,367276,2489.41,2019-11-14
30965,910753,979.25,2019-11-14
30966,490350,82.78,2019-11-14
30967,124090,4627.06,2019-11-14
30968,856609,517.03,2019-11-14
30969,548623,2948.48,2019-11-14
30970,873030,4475.4,2019-11-14
30971,737738,2515.59,2019-11-14
30972,863892,649.85,2019-11-14
30973,666439,2236.95,2019-11-14
30974,895712,894.74,2019-11-14
30975,487400,1337.58,2019-11-14
30976,711010,2243.6,2019-11-14
30977,304939,2794.41,2019-11-14
30978,253288,2212.1,2019-11-14
30979,776313,854.41,2019-11-14
30980,906620,4266.53,2019-11-14
30981,913756,42.45,2019-11-14
30982,831034,2610.03,2019-11-14
30983,722958,1167.64,2019-11-14
30984,117361,3140.62,2019-11-14
30985,498409,1627.91,2019-11-14
30986,171819,4498.69,2019-11-14
30987,539316,2486.1,2019-11-14
30988,379490,1364.57,2019-11-14
30989,641854,3214.04,2019-11-14
30990,709861,3831.75,2019-11-14
30991,454575,601.79,2019-11-14
30992,263824,1079.29,2019-11-14
30993,177977,3089.2,2019-11-14
30994,147729,1849.93,2019-11-14
30995,790055,1113.66,2019-11-14
30996,452727,1845.86,2019-11-14
30997,354736,1444.16,2019-11-14
30998,566823,3037.66,2019-11-14
30999,771888,2907.93,2019-11-14
31000,754025,4402.34,2019-11-14
31001,628326,214.23,2019-11-14
31002,986231,291.58,2019-11-14
31003,571561,3155.69,2019-11-14
31004,195985,4817.59,2019-11-14
31005,743683,3897.23,2019-11-14
31006,547809,2131.73,2019-11-14
31007,959088,4449.84,2019-11-14
31008,249803,370.76,2019-11-14
31009,295532,507.48,2019-11-14
31010,548600,1415.18,2019-11-14
31011,217064,1980.02,2019-11-14
31012,667770,4387.99,2019-11-14
31013,232579,4279.43,2019-11-14
31014,659887,1941.28,2019-11-14
31015,312381,1148.19,2019-11-14
31016,601984,1851.49,2019-11-14
31017,237126,236.25,2019-11-14
31018,289741,827.61,2019-11-14
31019,152635,667.41,2019-11-14
31020,753702,4055.65,2019-11-14
31021,535187,2823.99,2019-11-14
31022,806935,604.65,2019-11-14
31023,896388,3216.65,2019-11-14
31024,338666,4480.78,2019-11-14
31025,729745,2155.1,2019-11-14
31026,185024,1463.74,2019-11-14
31027,365473,2021.32,2019-11-14
31028,858752,1966.19,2019-11-14
31029,386144,165.41,2019-11-14
31030,727046,4241.66,2019-11-14
31031,399655,2988.07,2019-11-14
31032,412693,4870.39,2019-11-14
31033,275007,592.73,2019-11-14
31034,156510,1769.74,2019-11-14
31035,167601,2154.79,2019-11-14
31036,591062,1369.91,2019-11-14
31037,397355,3635.31,2019-11-14
31038,109131,1549.84,2019-11-14
31039,114500,2710.19,2019-11-14
31040,448251,1658.77,2019-11-14
31041,365922,1005.78,2019-11-14
31042,311042,2456.66,2019-11-14
31043,789222,3005.48,2019-11-14
31044,390676,2669.47,2019-11-14
31045,495915,3026.8,2019-11-14
31046,139409,2401.04,2019-11-14
31047,103545,1250.54,2019-11-14
31048,944606,392.04,2019-11-14
31049,318149,4882.58,2019-11-14
31050,295439,4571.34,2019-11-14
31051,990110,2483.77,2019-11-14
31052,841092,2958.06,2019-11-14
31053,761508,2002.3,2019-11-14
31054,170081,499.55,2019-11-14
31055,770134,174.09,2019-11-14
31056,464178,1244.64,2019-11-14
31057,574074,3352.82,2019-11-14
31058,508588,485.49,2019-11-14
31059,524252,4498.96,2019-11-14
31060,666928,2155.65,2019-11-14
31061,863640,2107.28,2019-11-14
31062,328318,1576.43,2019-11-14
31063,768161,3877.13,2019-11-14
31064,682653,1334.53,2019-11-14
31065,693828,445.73,2019-11-14
31066,364160,3986.26,2019-11-14
31067,889228,4944.1,2019-11-14
31068,101154,4763.46,2019-11-14
31069,214962,1112.79,2019-11-14
31070,335857,3065.73,2019-11-14
31071,917486,3440.33,2019-11-14
31072,871370,1369.25,2019-11-14
31073,973013,1856.93,2019-11-14
31074,978496,2815.29,2019-11-14
31075,718718,682.47,2019-11-14
31076,146286,2796.28,2019-11-14
31077,506432,3304.13,2019-11-14
31078,160284,1843.87,2019-11-14
31079,255157,1972.01,2019-11-14
31080,764511,1010.37,2019-11-14
31081,589330,2001.89,2019-11-14
31082,622606,3489.89,2019-11-14
31083,111686,3781.01,2019-11-14
31084,132337,1501.4,2019-11-14
31085,444410,3250.49,2019-11-14
31086,498285,4303.15,2019-11-14
31087,469033,706.4,2019-11-14
31088,937902,685.03,2019-11-14
31089,283097,2679.36,2019-11-14
31090,827694,2089.41,2019-11-14
31091,904639,2023.43,2019-11-14
31092,114436,1295.64,2019-11-14
31093,953734,4243.5,2019-11-14
31094,939520,1508.84,2019-11-14
31095,930339,3274.24,2019-11-14
31096,617890,2838.35,2019-11-14
31097,378509,240.11,2019-11-14
31098,840785,3166.43,2019-11-14
31099,411480,2713.08,2019-11-14
31100,812388,2980.76,2019-11-14
31101,295071,4747.89,2019-11-14
31102,159826,2709.99,2019-11-14
31103,971111,4548.5,2019-11-14
31104,578915,4019.63,2019-11-14
31105,341811,3682.36,2019-11-14
31106,941921,1081.33,2019-11-14
31107,285475,869.84,2019-11-14
31108,949807,4176.81,2019-11-14
31109,640784,2142.73,2019-11-14
31110,878546,3456.88,2019-11-14
31111,454718,4068.31,2019-11-14
31112,435331,3996.06,2019-11-14
31113,705578,4171.82,2019-11-14
31114,534247,1333.69,2019-11-14
31115,706197,2154.22,2019-11-14
31116,517939,4283.29,2019-11-14
31117,683366,2437.33,2019-11-14
31118,760418,2767.83,2019-11-14
31119,296418,2273.69,2019-11-14
31120,475195,4362.62,2019-11-14
31121,436197,2717.28,2019-11-14
31122,317868,2707.77,2019-11-14
31123,515283,1159.35,2019-11-14
31124,276653,4972.37,2019-11-14
31125,636498,2029.62,2019-11-14
31126,445964,1133.88,2019-11-14
31127,316719,4216.97,2019-11-14
31128,712397,496.76,2019-11-14
31129,932521,971.95,2019-11-14
31130,747269,616.86,2019-11-14
31131,746203,3905.27,2019-11-14
31132,637690,2058.79,2019-11-14
31133,898291,856.74,2019-11-14
31134,822998,262.09,2019-11-14
31135,354283,4791.97,2019-11-14
31136,613779,4326.85,2019-11-14
31137,321905,576.37,2019-11-14
31138,468971,4810.69,2019-11-14
31139,585220,268.38,2019-11-14
31140,892380,1541.49,2019-11-14
31141,570840,3967.46,2019-11-14
31142,868245,3117.1,2019-11-14
31143,412926,1530.01,2019-11-14
31144,180333,1232.95,2019-11-14
31145,952828,4075.08,2019-11-14
31146,870916,1556.11,2019-11-14
31147,898650,4784.95,2019-11-14
31148,216769,3164.9,2019-11-14
31149,456428,102.53,2019-11-14
31150,919592,2065.39,2019-11-14
31151,473209,368.7,2019-11-14
31152,197423,2155.37,2019-11-14
31153,321544,1042.18,2019-11-14
31154,196136,667.28,2019-11-14
31155,496672,281.84,2019-11-14
31156,321522,3679.33,2019-11-14
31157,482937,3135.67,2019-11-14
31158,625299,2930.23,2019-11-14
31159,171119,90.16,2019-11-14
31160,812814,1248.34,2019-11-14
31161,478125,957.66,2019-11-14
31162,725020,1649.17,2019-11-14
31163,742709,1920.42,2019-11-14
31164,980136,1468.3,2019-11-14
31165,147500,2019.5,2019-11-14
31166,746409,392.07,2019-11-14
31167,185696,4847.05,2019-11-14
31168,864517,4400.92,2019-11-14
31169,101442,405.33,2019-11-14
31170,877733,3687.86,2019-11-14
31171,171934,824.48,2019-11-14
31172,321804,3979.34,2019-11-14
31173,925637,4349.22,2019-11-14
31174,446425,1724.58,2019-11-14
31175,538296,4202.31,2019-11-14
31176,857943,3349.71,2019-11-14
31177,205657,3379.05,2019-11-14
31178,544087,470.02,2019-11-14
31179,437381,870.85,2019-11-14
31180,253475,880.71,2019-11-14
31181,781563,806.76,2019-11-14
31182,620317,45.66,2019-11-14
31183,314299,1083.58,2019-11-14
31184,933713,2657.7,2019-11-14
31185,207434,653.43,2019-11-14
31186,674504,4152.1,2019-11-14
31187,376404,581.75,2019-11-14
31188,514737,3264.51,2019-11-14
31189,663082,1975.74,2019-11-14
31190,357349,3653.25,2019-11-14
31191,712639,1089.18,2019-11-14
31192,606252,2132.57,2019-11-14
31193,209233,3634.12,2019-11-14
31194,133898,598.21,2019-11-14
31195,472242,3980.0,2019-11-14
31196,203023,3505.17,2019-11-14
31197,150942,3650.86,2019-11-14
31198,206985,474.32,2019-11-14
31199,746597,2656.4,2019-11-14
31200,427295,4927.94,2019-11-14
31201,139173,4793.03,2019-11-14
31202,815764,3083.09,2019-11-14
31203,373183,415.57,2019-11-14
31204,882096,550.76,2019-11-14
31205,628698,1480.59,2019-11-14
31206,237139,700.11,2019-11-14
31207,421046,335.78,2019-11-14
31208,282707,2146.68,2019-11-14
31209,761990,3263.86,2019-11-14
31210,616448,3658.5,2019-11-14
31211,282734,787.33,2019-11-14
31212,761900,1362.01,2019-11-14
31213,870274,3610.18,2019-11-14
31214,938144,3275.76,2019-11-14
31215,446148,3035.76,2019-11-14
31216,470940,3361.39,2019-11-14
31217,162527,222.02,2019-11-14
31218,502167,3115.06,2019-11-14
31219,159944,2652.34,2019-11-14
31220,585870,515.51,2019-11-14
31221,861141,4903.64,2019-11-14
31222,477922,4838.22,2019-11-14
31223,351983,1718.71,2019-11-14
31224,983891,3701.21,2019-11-14
31225,295484,1351.44,2019-11-14
31226,286367,2187.46,2019-11-14
31227,809752,868.78,2019-11-14
31228,877918,2124.91,2019-11-14
31229,833310,4337.86,2019-11-14
31230,699888,1887.18,2019-11-14
31231,125050,4133.9,2019-11-14
31232,253106,3437.6,2019-11-14
31233,717840,1705.33,2019-11-14
31234,826346,1483.08,2019-11-14
31235,202075,1681.86,2019-11-14
31236,786433,36.31,2019-11-14
31237,657358,2034.91,2019-11-14
31238,861945,36.01,2019-11-14
31239,775465,2713.33,2019-11-14
31240,206574,1533.11,2019-11-14
31241,158414,4920.0,2019-11-14
31242,681562,3255.18,2019-11-14
31243,494058,1775.75,2019-11-14
31244,117435,490.36,2019-11-14
31245,930501,822.45,2019-11-14
31246,675865,264.99,2019-11-14
31247,469305,2916.93,2019-11-14
31248,326261,4098.27,2019-11-14
31249,622055,543.5,2019-11-14
31250,317824,1768.82,2019-11-14
31251,929078,3861.71,2019-11-14
31252,121644,4031.06,2019-11-14
31253,842475,2866.2,2019-11-14
31254,169624,4424.75,2019-11-14
31255,324035,536.84,2019-11-14
31256,595912,2861.94,2019-11-14
31257,132782,508.47,2019-11-14
31258,293018,3297.39,2019-11-14
31259,404037,1899.42,2019-11-14
31260,433714,1380.05,2019-11-14
31261,256927,779.9,2019-11-14
31262,756015,1070.69,2019-11-14
31263,740287,3694.69,2019-11-14
31264,441479,1529.7,2019-11-14
31265,447903,1865.7,2019-11-14
31266,272852,1738.17,2019-11-14
31267,754993,212.54,2019-11-14
31268,307808,3560.24,2019-11-14
31269,121660,374.85,2019-11-14
31270,601415,2530.06,2019-11-14
31271,320553,2463.32,2019-11-14
31272,958442,289.28,2019-11-14
31273,566245,1896.84,2019-11-14
31274,382426,831.32,2019-11-14
31275,621633,852.77,2019-11-14
31276,224118,4914.89,2019-11-14
31277,297232,2764.08,2019-11-14
31278,694470,3000.28,2019-11-14
31279,834773,3767.07,2019-11-14
31280,780516,3504.27,2019-11-14
31281,812508,3882.5,2019-11-14
31282,136822,3994.79,2019-11-14
31283,344411,518.52,2019-11-14
31284,274689,1943.65,2019-11-14
31285,122865,2586.92,2019-11-14
31286,529311,4266.93,2019-11-14
31287,582043,848.72,2019-11-14
31288,982451,4999.27,2019-11-14
31289,501964,703.21,2019-11-14
31290,886754,4815.76,2019-11-14
31291,740432,3083.95,2019-11-14
31292,353244,1503.82,2019-11-14
31293,926359,3986.94,2019-11-14
31294,880890,2182.03,2019-11-14
31295,488371,2216.36,2019-11-14
31296,483159,765.4,2019-11-14
31297,685261,389.98,2019-11-14
31298,554347,3379.13,2019-11-14
31299,421324,2573.94,2019-11-14
31300,641613,2313.89,2019-11-14
31301,889280,1547.78,2019-11-14
31302,513723,2801.69,2019-11-14
31303,610064,2193.41,2019-11-14
31304,607764,240.23,2019-11-14
31305,203257,3222.25,2019-11-14
31306,119792,122.3,2019-11-14
31307,557355,3898.72,2019-11-14
31308,552353,2484.18,2019-11-14
31309,534395,3296.18,2019-11-14
31310,393812,707.28,2019-11-14
31311,263667,577.04,2019-11-14
31312,797062,2664.33,2019-11-14
31313,138929,4900.63,2019-11-14
31314,995161,1643.56,2019-11-14
31315,754514,3486.05,2019-11-14
31316,771649,3146.48,2019-11-14
31317,970472,2435.89,2019-11-14
31318,757285,2515.36,2019-11-14
31319,699446,1363.76,2019-11-14
31320,834405,572.94,2019-11-14
31321,512714,2515.71,2019-11-14
31322,465061,564.9,2019-11-14
31323,458497,2619.2,2019-11-14
31324,473446,3568.11,2019-11-14
31325,863993,892.79,2019-11-14
31326,978035,1634.54,2019-11-14
31327,549729,1044.58,2019-11-14
31328,155499,715.44,2019-11-14
31329,221884,2104.97,2019-11-14
31330,815342,304.58,2019-11-14
31331,535988,2316.31,2019-11-14
31332,798009,895.33,2019-11-14
31333,626774,2546.83,2019-11-14
31334,736865,4553.74,2019-11-14
31335,229734,294.37,2019-11-14
31336,489606,1928.8,2019-11-14
31337,138393,3643.03,2019-11-14
31338,975405,4612.13,2019-11-14
31339,876674,4877.81,2019-11-14
31340,815970,4410.31,2019-11-14
31341,947392,78.19,2019-11-14
31342,179062,3311.05,2019-11-14
31343,670532,2161.33,2019-11-14
31344,628113,1345.13,2019-11-14
31345,495869,1978.6,2019-11-14
31346,598303,4637.36,2019-11-14
31347,588292,424.65,2019-11-14
31348,336092,2784.25,2019-11-14
31349,291747,1371.13,2019-11-14
31350,521580,473.24,2019-11-14
31351,420437,4436.57,2019-11-14
31352,741312,1438.99,2019-11-14
31353,799497,1682.41,2019-11-14
31354,833210,2787.75,2019-11-14
31355,419554,1515.89,2019-11-14
31356,166929,1684.94,2019-11-14
31357,733925,4082.01,2019-11-14
31358,720911,355.52,2019-11-14
31359,997989,4693.57,2019-11-14
31360,374024,3225.41,2019-11-14
31361,595392,89.11,2019-11-14
31362,775379,891.76,2019-11-14
31363,775443,1174.19,2019-11-14
31364,901435,3623.17,2019-11-14
31365,741487,678.58,2019-11-14
31366,704578,261.39,2019-11-14
31367,245843,1786.65,2019-11-14
31368,417000,1025.42,2019-11-14
31369,382750,1269.27,2019-11-14
31370,833669,1871.15,2019-11-14
31371,960356,4833.55,2019-11-14
31372,135055,593.99,2019-11-14
31373,424975,3088.86,2019-11-14
31374,748169,1630.03,2019-11-14
31375,441192,3808.46,2019-11-14
31376,652165,2888.33,2019-11-14
31377,178516,42.16,2019-11-14
31378,757110,4327.52,2019-11-14
31379,592916,2685.36,2019-11-14
31380,717633,1433.94,2019-11-14
31381,299983,2600.55,2019-11-14
31382,693876,60.04,2019-11-14
31383,804705,4347.53,2019-11-14
31384,657602,1040.32,2019-11-14
31385,510629,3474.13,2019-11-14
31386,447325,4178.83,2019-11-14
31387,547762,3120.87,2019-11-14
31388,130231,2591.91,2019-11-14
31389,627620,3710.06,2019-11-14
31390,737809,1057.76,2019-11-14
31391,129144,3322.55,2019-11-14
31392,630368,638.0,2019-11-14
31393,167969,3285.27,2019-11-14
31394,718326,4359.33,2019-11-14
31395,632002,2857.69,2019-11-14
31396,195229,587.49,2019-11-14
31397,141635,4913.6,2019-11-14
31398,215972,787.2,2019-11-14
31399,739987,698.84,2019-11-14
31400,452619,4448.79,2019-11-14
31401,710469,443.07,2019-11-14
31402,202358,2923.45,2019-11-14
31403,303347,4998.25,2019-11-14
31404,840865,2729.11,2019-11-14
31405,144552,910.38,2019-11-14
31406,267596,4725.02,2019-11-14
31407,956898,4003.5,2019-11-14
31408,534258,2955.23,2019-11-14
31409,285783,1414.56,2019-11-14
31410,633234,4915.42,2019-11-14
31411,364845,151.55,2019-11-14
31412,291139,2004.56,2019-11-14
31413,794709,3867.2,2019-11-14
31414,340717,2819.92,2019-11-14
31415,529076,3826.23,2019-11-14
31416,482102,1609.8,2019-11-14
31417,694299,4578.86,2019-11-14
31418,121231,2511.2,2019-11-14
31419,459841,120.8,2019-11-14
31420,517548,885.28,2019-11-14
31421,515287,2407.29,2019-11-14
31422,793765,296.49,2019-11-14
31423,320606,3924.91,2019-11-14
31424,917031,2001.98,2019-11-14
31425,190275,3524.39,2019-11-14
31426,957347,821.85,2019-11-14
31427,533701,3216.88,2019-11-14
31428,562006,3832.67,2019-11-14
31429,280469,1400.55,2019-11-14
31430,630509,2539.33,2019-11-14
31431,118876,1441.2,2019-11-14
31432,954559,3431.83,2019-11-14
31433,355128,3501.41,2019-11-14
31434,359470,2497.71,2019-11-14
31435,900000,4176.65,2019-11-14
31436,309054,3517.29,2019-11-14
31437,983755,254.83,2019-11-14
31438,839111,3896.23,2019-11-14
31439,468591,1267.61,2019-11-14
31440,361283,21.17,2019-11-14
31441,866417,3918.31,2019-11-14
31442,652910,286.51,2019-11-14
31443,486834,1871.78,2019-11-14
31444,566158,3556.61,2019-11-14
31445,120274,3457.05,2019-11-14
31446,461609,1871.97,2019-11-14
31447,544565,2513.76,2019-11-14
31448,452648,1090.87,2019-11-14
31449,538994,1937.82,2019-11-14
31450,935916,2434.02,2019-11-14
31451,445589,4611.58,2019-11-14
31452,952663,2676.41,2019-11-14
31453,711906,4178.36,2019-11-14
31454,893820,2088.85,2019-11-14
31455,816635,3222.17,2019-11-14
31456,469612,4002.31,2019-11-14
31457,993556,4862.93,2019-11-14
31458,888664,3837.22,2019-11-14
31459,207127,524.73,2019-11-14
31460,859360,404.16,2019-11-14
31461,418539,4814.55,2019-11-14
31462,593243,482.71,2019-11-14
31463,289951,1508.34,2019-11-14
31464,197529,1981.26,2019-11-14
31465,954395,2693.48,2019-11-14
31466,817288,2812.37,2019-11-14
31467,151084,1777.32,2019-11-14
31468,197383,4092.64,2019-11-14
31469,100920,2021.5,2019-11-14
31470,342761,2688.25,2019-11-14
31471,652134,2723.41,2019-11-14
31472,787137,4374.96,2019-11-14
31473,616558,2998.76,2019-11-14
31474,898913,2816.67,2019-11-14
31475,763178,407.52,2019-11-14
31476,265464,3206.71,2019-11-14
31477,818512,2100.1,2019-11-14
31478,727602,3734.24,2019-11-14
31479,178387,2593.79,2019-11-14
31480,631026,1040.13,2019-11-14
31481,150557,3071.36,2019-11-14
31482,749187,1605.81,2019-11-14
31483,684196,3952.59,2019-11-14
31484,718567,3326.43,2019-11-14
31485,553423,4854.21,2019-11-14
31486,915453,4928.18,2019-11-14
31487,786383,452.98,2019-11-14
31488,864215,4126.79,2019-11-14
31489,984377,399.6,2019-11-14
31490,793201,939.66,2019-11-14
31491,708954,732.63,2019-11-14
31492,436033,2631.06,2019-11-14
31493,585968,4066.46,2019-11-14
31494,753426,1189.37,2019-11-14
31495,994267,3581.11,2019-11-14
31496,697770,4004.27,2019-11-14
31497,456341,643.78,2019-11-14
31498,936594,2877.45,2019-11-14
31499,708729,62.8,2019-11-14
31500,187373,4161.78,2019-11-14
31501,880286,4894.88,2019-11-14
31502,755882,2721.07,2019-11-14
31503,866897,4729.0,2019-11-14
31504,582267,4299.85,2019-11-14
31505,648532,4677.53,2019-11-14
31506,391890,1127.65,2019-11-14
31507,808958,4533.69,2019-11-14
31508,227470,2329.35,2019-11-14
31509,304367,4482.84,2019-11-14
31510,517496,2211.03,2019-11-14
31511,121499,2760.95,2019-11-14
31512,477882,4819.07,2019-11-14
31513,923596,992.58,2019-11-14
31514,515079,2021.58,2019-11-14
31515,661244,3616.19,2019-11-14
31516,179851,739.97,2019-11-14
31517,155301,1843.68,2019-11-14
31518,116396,3300.04,2019-11-14
31519,813428,2904.86,2019-11-14
31520,537150,3760.83,2019-11-14
31521,612055,3685.79,2019-11-14
31522,191942,4080.62,2019-11-14
31523,207901,2267.44,2019-11-14
31524,428197,1914.2,2019-11-14
31525,684456,4866.88,2019-11-14
31526,922156,112.91,2019-11-14
31527,234810,1502.58,2019-11-14
31528,317286,1728.77,2019-11-14
31529,332844,1248.62,2019-11-14
31530,272712,397.17,2019-11-14
31531,893116,286.93,2019-11-14
31532,511005,1152.38,2019-11-14
31533,371399,4809.97,2019-11-14
31534,424721,2331.22,2019-11-14
31535,465596,4716.16,2019-11-14
31536,296914,4702.77,2019-11-14
31537,772712,2031.59,2019-11-14
31538,237286,347.79,2019-11-14
31539,802965,4557.66,2019-11-14
31540,534049,3878.3,2019-11-14
31541,696893,4552.38,2019-11-14
31542,253023,3777.8,2019-11-14
31543,595222,2477.69,2019-11-14
31544,828654,735.01,2019-11-14
31545,970254,2765.48,2019-11-14
31546,927253,3438.51,2019-11-14
31547,542857,2162.0,2019-11-14
31548,203843,2618.06,2019-11-14
31549,831473,3073.83,2019-11-14
31550,638216,1094.89,2019-11-14
31551,740256,1937.02,2019-11-14
31552,484433,2219.71,2019-11-14
31553,291810,2411.35,2019-11-14
31554,728070,4446.07,2019-11-14
31555,776340,1904.48,2019-11-14
31556,533976,1870.65,2019-11-14
31557,529467,3234.85,2019-11-14
31558,674567,3379.6,2019-11-14
31559,960535,286.86,2019-11-14
31560,152409,4611.17,2019-11-14
31561,369935,1199.14,2019-11-14
31562,421925,1010.52,2019-11-14
31563,261671,3639.86,2019-11-14
31564,926145,2944.19,2019-11-14
31565,344338,600.0,2019-11-14
31566,914131,1988.3,2019-11-14
31567,895114,2063.93,2019-11-14
31568,693634,2591.85,2019-11-14
