MasterID,ChildID,ChildName
366,91626,Figure
479,91627,History
344,91628,World
792,91629,Happy
196,91630,Join
566,91631,Consumer
687,91632,Guess
699,91633,Always
680,91634,Fish
465,91635,Find
972,91636,Federal
294,91637,Song
552,91638,Late
785,91639,Work
645,91640,Give
865,91641,So
650,91642,Relationship
589,91643,Color
700,91644,Management
974,91645,Economic
633,91646,Hard
314,91647,Listen
838,91648,Movement
394,91649,Within
721,91650,Fast
401,91651,Must
483,91652,Wear
301,91653,Others
64,91654,Century
831,91655,Time
479,91656,Manager
631,91657,Step
35,91658,Walk
353,91659,There
10,91660,Friend
830,91661,Along
341,91662,Job
701,91663,Player
211,91664,Treat
665,91665,Federal
840,91666,Here
135,91667,Carry
495,91668,Age
786,91669,Level
880,91670,Her
192,91671,Start
252,91672,Spend
736,91673,Again
568,91674,Discover
659,91675,Note
687,91676,Activity
729,91677,Company
295,91678,Special
364,91679,Glass
607,91680,Game
464,91681,First
844,91682,Source
673,91683,Field
96,91684,Week
892,91685,Daughter
371,91686,Everybody
656,91687,Clearly
731,91688,Material
485,91689,Campaign
238,91690,Receive
118,91691,Through
406,91692,Necessary
945,91693,Student
995,91694,Kind
203,91695,Together
118,91696,Actually
684,91697,Color
957,91698,In
250,91699,Financial
349,91700,Reveal
376,91701,Gun
600,91702,Go
462,91703,Oil
966,91704,Box
43,91705,Right
781,91706,Ready
142,91707,Its
574,91708,Debate
681,91709,Music
749,91710,Fact
370,91711,Hospital
513,91712,Carry
548,91713,Left
748,91714,Reflect
364,91715,Wrong
221,91716,Bed
15,91717,Ever
350,91718,Walk
922,91719,Discussion
383,91720,Indeed
482,91721,Pattern
904,91722,If
702,91723,Mind
823,91724,Herself
33,91725,Their
937,91726,Significant
95,91727,Man
340,91728,Bring
115,91729,National
395,91730,Might
483,91731,School
796,91732,Exist
127,91733,Former
52,91734,Fight
936,91735,If
193,91736,Reduce
767,91737,Little
78,91738,Enjoy
745,91739,Mouth
511,91740,Capital
245,91741,Everything
863,91742,Remain
191,91743,West
340,91744,Reach
157,91745,Dog
603,91746,Over
935,91747,Avoid
330,91748,Region
63,91749,Let
919,91750,Should
462,91751,Add
7,91752,Sell
494,91753,Occur
451,91754,Perform
828,91755,Arm
328,91756,Certainly
630,91757,Prove
150,91758,Add
550,91759,Appear
169,91760,Dog
417,91761,Shake
913,91762,Born
416,91763,Poor
74,91764,Of
961,91765,May
477,91766,Through
354,91767,Audience
445,91768,Administration
876,91769,Business
595,91770,Away
498,91771,From
625,91772,Particular
922,91773,Evidence
760,91774,Simply
604,91775,Film
518,91776,Fact
125,91777,Unit
884,91778,Heavy
445,91779,Talk
848,91780,Health
741,91781,Can
684,91782,Ability
734,91783,Book
540,91784,Them
160,91785,Against
858,91786,Keep
924,91787,Ten
285,91788,How
984,91789,Suddenly
44,91790,Together
669,91791,Discover
880,91792,Smile
947,91793,Mention
410,91794,Newspaper
847,91795,Able
57,91796,Study
814,91797,Matter
46,91798,Forward
254,91799,Plan
669,91800,Care
140,91801,Value
868,91802,Try
806,91803,The
458,91804,American
611,91805,Yes
253,91806,Newspaper
985,91807,Either
33,91808,Leader
967,91809,However
166,91810,Parent
735,91811,Scientist
976,91812,Southern
444,91813,Anyone
979,91814,Enjoy
88,91815,Only
944,91816,Happen
730,91817,Check
391,91818,Major
240,91819,Cost
328,91820,Can
728,91821,Entire
662,91822,Skill
640,91823,Water
405,91824,Inside
245,91825,At
146,91826,Admit
317,91827,Son
16,91828,Behind
508,91829,Democrat
335,91830,Available
626,91831,Present
702,91832,Smile
481,91833,Season
926,91834,Morning
146,91835,Hair
437,91836,People
724,91837,Entire
941,91838,Another
494,91839,Thousand
785,91840,Tv
289,91841,Recent
336,91842,Water
745,91843,Change
106,91844,Thus
87,91845,Thing
430,91846,Right
591,91847,Society
109,91848,Rate
838,91849,Project
867,91850,True
664,91851,Current
344,91852,Drop
548,91853,Ago
739,91854,Stage
339,91855,Pass
790,91856,Reason
836,91857,Number
304,91858,Research
942,91859,Federal
654,91860,Foot
624,91861,High
651,91862,Our
54,91863,Since
443,91864,Benefit
837,91865,Together
413,91866,Model
48,91867,Develop
45,91868,Political
930,91869,Director
505,91870,Direction
948,91871,Behavior
837,91872,Population
692,91873,Clearly
620,91874,Light
278,91875,When
154,91876,Their
239,91877,Exactly
759,91878,These
36,91879,Tell
842,91880,Same
594,91881,Authority
319,91882,Collection
658,91883,Teach
88,91884,Try
291,91885,Station
819,91886,Father
903,91887,Responsibility
534,91888,Number
341,91889,Conference
482,91890,The
218,91891,Option
69,91892,Politics
854,91893,Not
881,91894,Career
101,91895,Despite
124,91896,Someone
399,91897,Imagine
648,91898,National
205,91899,East
151,91900,Leader
105,91901,Miss
835,91902,Affect
508,91903,Development
671,91904,Treat
572,91905,Respond
713,91906,Near
177,91907,Hundred
342,91908,Perform
604,91909,City
54,91910,How
904,91911,Rest
102,91912,Drive
567,91913,Provide
457,91914,Increase
694,91915,Together
376,91916,Growth
366,91917,Inside
471,91918,Pick
432,91919,By
641,91920,About
621,91921,Him
748,91922,Agreement
880,91923,Simple
231,91924,Close
92,91925,Figure
285,91926,Bag
225,91927,Must
703,91928,Effect
721,91929,Information
173,91930,Television
867,91931,Concern
318,91932,Wish
555,91933,Far
635,91934,Foreign
481,91935,Need
912,91936,Exactly
726,91937,Method
299,91938,Himself
346,91939,Impact
682,91940,Reduce
701,91941,These
578,91942,Life
563,91943,Entire
50,91944,Bed
141,91945,Choose
594,91946,Memory
272,91947,Right
663,91948,Then
199,91949,Event
111,91950,And
675,91951,Among
771,91952,Yard
12,91953,Show
668,91954,Reality
855,91955,Far
31,91956,Carry
916,91957,Else
787,91958,Old
319,91959,Real
141,91960,Threat
779,91961,Full
358,91962,Skill
480,91963,Increase
128,91964,Candidate
661,91965,Manager
317,91966,Particularly
498,91967,Less
901,91968,Team
954,91969,Establish
698,91970,Enter
766,91971,Simple
804,91972,Environmental
602,91973,Away
899,91974,Scene
587,91975,Draw
253,91976,Just
314,91977,Another
658,91978,Lay
40,91979,Mention
678,91980,Really
531,91981,Much
495,91982,Foreign
333,91983,Reduce
565,91984,Voice
394,91985,Indicate
905,91986,Expect
409,91987,Huge
695,91988,Product
814,91989,Body
152,91990,Factor
734,91991,Laugh
2,91992,Letter
220,91993,Painting
47,91994,Realize
759,91995,Home
968,91996,Easy
366,91997,Into
261,91998,Age
853,91999,Whole
45,92000,Ok
635,92001,Born
841,92002,Mention
411,92003,Film
394,92004,Pick
490,92005,Interest
190,92006,Teacher
323,92007,Question
658,92008,Ability
780,92009,Strong
839,92010,At
427,92011,Production
644,92012,Maybe
684,92013,Anything
32,92014,May
665,92015,Hope
898,92016,Particularly
51,92017,Debate
271,92018,Age
260,92019,Remember
960,92020,Agree
140,92021,Effect
997,92022,Kitchen
733,92023,Protect
565,92024,Final
22,92025,Mission
686,92026,Among
372,92027,Kind
219,92028,Practice
557,92029,Open
783,92030,Include
827,92031,Food
897,92032,Guy
770,92033,Boy
939,92034,Them
380,92035,Party
573,92036,Occur
695,92037,Partner
87,92038,Continue
676,92039,Sea
336,92040,Green
618,92041,Those
337,92042,Bar
577,92043,Pressure
920,92044,Minute
478,92045,Too
996,92046,Finally
949,92047,Energy
144,92048,Employee
789,92049,Music
973,92050,Charge
488,92051,Least
833,92052,Off
477,92053,Only
376,92054,Before
938,92055,Agent
386,92056,Collection
215,92057,Lot
934,92058,Stock
744,92059,Study
2,92060,Capital
45,92061,Station
334,92062,Morning
821,92063,Population
928,92064,Position
902,92065,Environment
124,92066,Event
501,92067,Level
934,92068,Only
443,92069,Take
232,92070,Space
940,92071,Deal
536,92072,Chair
777,92073,Low
754,92074,Car
4,92075,Step
557,92076,Others
907,92077,Start
415,92078,Thousand
637,92079,Accept
230,92080,Sit
969,92081,May
223,92082,Name
4,92083,Remain
965,92084,Camera
857,92085,Father
35,92086,Analysis
416,92087,Individual
674,92088,Firm
759,92089,Support
910,92090,Including
18,92091,Set
509,92092,Doctor
632,92093,Bad
931,92094,Some
687,92095,First
671,92096,Player
191,92097,Argue
869,92098,Point
895,92099,Impact
674,92100,And
339,92101,Several
952,92102,Cause
569,92103,Worker
972,92104,Personal
835,92105,Manage
790,92106,Order
797,92107,Will
419,92108,Perform
133,92109,Particular
6,92110,Serious
57,92111,Majority
12,92112,Environmental
313,92113,Meet
768,92114,Born
155,92115,Machine
76,92116,Article
856,92117,Care
372,92118,Central
436,92119,Mind
645,92120,Popular
205,92121,Body
626,92122,Agreement
150,92123,Expert
481,92124,Factor
163,92125,Think
668,92126,Lot
816,92127,Unit
855,92128,Decade
900,92129,Common
210,92130,Production
943,92131,Technology
713,92132,Medical
173,92133,Walk
329,92134,Meeting
356,92135,Management
150,92136,Born
337,92137,Teacher
690,92138,Face
175,92139,Section
900,92140,Record
689,92141,Behavior
83,92142,Art
498,92143,Pattern
595,92144,High
927,92145,Night
841,92146,Structure
314,92147,Amount
821,92148,Debate
672,92149,Method
113,92150,Too
771,92151,Trouble
781,92152,Ground
145,92153,Security
91,92154,Eight
269,92155,Executive
30,92156,Herself
22,92157,Nature
444,92158,Receive
476,92159,Laugh
835,92160,Available
936,92161,How
800,92162,No
607,92163,Recently
764,92164,Others
530,92165,Collection
828,92166,International
546,92167,From
961,92168,Difference
44,92169,Score
201,92170,Other
175,92171,Cup
343,92172,He
402,92173,Once
527,92174,Wife
270,92175,Term
242,92176,Myself
955,92177,Degree
235,92178,Chair
785,92179,Environmental
819,92180,Government
215,92181,Turn
522,92182,Enough
945,92183,Finally
226,92184,Method
130,92185,Southern
604,92186,Successful
645,92187,Learn
317,92188,Contain
812,92189,Economic
740,92190,Accept
336,92191,Public
768,92192,Glass
493,92193,Agent
912,92194,Range
753,92195,Particular
739,92196,At
566,92197,Ten
449,92198,Tv
84,92199,Ask
884,92200,Indeed
472,92201,Machine
897,92202,Difficult
33,92203,Amount
543,92204,Which
96,92205,Itself
607,92206,Necessary
43,92207,Successful
612,92208,Decade
627,92209,Already
655,92210,Movement
306,92211,Account
280,92212,Impact
415,92213,Sure
450,92214,Environment
175,92215,Report
139,92216,Pm
590,92217,New
456,92218,Recent
346,92219,Benefit
791,92220,Rule
581,92221,Guy
564,92222,Nor
451,92223,Left
650,92224,Responsibility
849,92225,Billion
567,92226,Theory
942,92227,Happen
909,92228,Budget
254,92229,Learn
552,92230,Sense
392,92231,Wind
767,92232,Author
315,92233,Activity
227,92234,Impact
492,92235,Game
816,92236,Wind
930,92237,Lawyer
164,92238,Hair
380,92239,Guy
712,92240,Although
252,92241,Vote
486,92242,To
582,92243,Recognize
51,92244,Sit
235,92245,Join
357,92246,They
170,92247,Daughter
842,92248,Sit
497,92249,Soldier
883,92250,Blood
566,92251,Move
97,92252,Always
470,92253,Risk
629,92254,Field
801,92255,Everyone
665,92256,Majority
616,92257,Source
301,92258,Suddenly
422,92259,Seem
879,92260,Throw
471,92261,Interesting
885,92262,Bag
906,92263,Compare
861,92264,System
477,92265,Less
404,92266,Create
271,92267,We
896,92268,Indeed
67,92269,Become
818,92270,Quite
68,92271,Participant
666,92272,Writer
590,92273,Next
619,92274,Green
197,92275,Traditional
328,92276,Player
675,92277,House
709,92278,Mother
86,92279,Leader
559,92280,Probably
406,92281,Response
524,92282,Away
29,92283,Somebody
214,92284,Role
289,92285,Amount
413,92286,Business
86,92287,Rate
958,92288,Lead
155,92289,Between
54,92290,Skill
677,92291,Area
784,92292,Just
857,92293,Camera
173,92294,All
171,92295,Home
547,92296,Entire
938,92297,Data
269,92298,Keep
735,92299,Morning
718,92300,Bad
989,92301,Better
892,92302,Bring
804,92303,Couple
184,92304,Area
800,92305,Ground
575,92306,Defense
665,92307,Into
262,92308,Space
312,92309,Attack
642,92310,Build
700,92311,Exist
183,92312,Stock
454,92313,Trouble
408,92314,Student
380,92315,Week
261,92316,So
898,92317,Common
10,92318,Seem
205,92319,Growth
835,92320,Song
941,92321,Article
723,92322,Certainly
302,92323,That
637,92324,South
820,92325,Official
525,92326,Too
235,92327,Bag
835,92328,Cost
77,92329,Industry
924,92330,Easy
327,92331,Consumer
165,92332,Tax
984,92333,Security
704,92334,Back
324,92335,Range
513,92336,Natural
836,92337,Office
662,92338,Management
309,92339,Official
697,92340,Miss
432,92341,Population
469,92342,Imagine
282,92343,Energy
604,92344,Door
376,92345,Behind
575,92346,Measure
407,92347,Cover
374,92348,All
730,92349,Future
74,92350,Follow
768,92351,Management
909,92352,Compare
362,92353,May
427,92354,Agreement
706,92355,Interview
209,92356,Interest
529,92357,Now
200,92358,My
317,92359,People
776,92360,Central
50,92361,Dog
937,92362,Sometimes
728,92363,Health
113,92364,Fill
47,92365,Ability
630,92366,Street
338,92367,Short
668,92368,Rate
519,92369,Operation
474,92370,Clear
462,92371,Than
685,92372,Here
673,92373,Administration
717,92374,Note
272,92375,Pattern
167,92376,Work
740,92377,Class
909,92378,First
805,92379,Any
147,92380,Thought
88,92381,Forget
103,92382,Exactly
485,92383,Other
857,92384,Always
158,92385,Economy
333,92386,Tough
129,92387,Study
33,92388,Also
86,92389,Customer
648,92390,After
139,92391,Bank
833,92392,Drug
388,92393,Country
888,92394,Above
887,92395,Save
39,92396,Ever
701,92397,Choice
452,92398,Tv
276,92399,State
107,92400,Seek
512,92401,Several
684,92402,Congress
296,92403,Really
945,92404,Per
61,92405,While
587,92406,Argue
988,92407,Move
700,92408,Citizen
214,92409,Wait
167,92410,Music
697,92411,Ago
833,92412,Soldier
42,92413,Deal
214,92414,Year
485,92415,Say
535,92416,Arrive
778,92417,Officer
388,92418,Reach
224,92419,Military
917,92420,Measure
953,92421,Daughter
782,92422,Road
785,92423,Now
301,92424,Four
619,92425,Land
561,92426,Record
650,92427,Section
640,92428,Real
636,92429,Election
396,92430,Must
765,92431,Culture
633,92432,As
858,92433,Wait
391,92434,Spring
865,92435,Majority
636,92436,Check
555,92437,Month
884,92438,Husband
303,92439,College
993,92440,Recognize
20,92441,Brother
939,92442,Degree
442,92443,Evening
221,92444,After
450,92445,Item
432,92446,Family
503,92447,Five
660,92448,Could
662,92449,Arrive
563,92450,Main
809,92451,Physical
27,92452,Central
48,92453,Table
59,92454,Student
922,92455,She
699,92456,Possible
199,92457,My
862,92458,Nice
886,92459,Likely
485,92460,Major
87,92461,Five
257,92462,Democratic
115,92463,Federal
274,92464,Meet
277,92465,Station
347,92466,Himself
556,92467,Side
613,92468,Pm
881,92469,Science
277,92470,Main
982,92471,Decision
97,92472,Mention
218,92473,Just
6,92474,Quite
248,92475,Nothing
376,92476,Project
984,92477,Physical
360,92478,Security
682,92479,Suggest
224,92480,Require
799,92481,Term
90,92482,Treatment
696,92483,Name
909,92484,Note
952,92485,Thank
324,92486,Similar
979,92487,Have
909,92488,Air
445,92489,Often
775,92490,Own
570,92491,Quite
327,92492,Possible
800,92493,Force
116,92494,Generation
110,92495,Least
244,92496,Wonder
223,92497,Year
999,92498,Imagine
256,92499,Against
25,92500,Response
731,92501,Role
308,92502,Either
245,92503,Today
698,92504,Run
93,92505,All
879,92506,Traditional
1000,92507,Under
284,92508,Knowledge
581,92509,Road
206,92510,Tend
482,92511,Head
586,92512,Commercial
229,92513,Call
50,92514,Present
971,92515,Baby
909,92516,Building
519,92517,Ten
509,92518,Draw
652,92519,Scene
886,92520,Generation
339,92521,Perhaps
824,92522,Never
807,92523,Body
227,92524,Expert
717,92525,Draw
506,92526,Decade
908,92527,Memory
374,92528,Remember
671,92529,Key
336,92530,Bill
918,92531,Outside
37,92532,Amount
840,92533,Young
860,92534,Since
583,92535,Mrs
540,92536,Computer
524,92537,Vote
250,92538,Possible
113,92539,Far
113,92540,Central
169,92541,Individual
96,92542,Film
48,92543,Big
666,92544,Option
989,92545,City
395,92546,Room
742,92547,So
441,92548,Wish
7,92549,Service
277,92550,Place
318,92551,Keep
403,92552,Admit
995,92553,Nor
250,92554,Raise
79,92555,Better
927,92556,Media
5,92557,Happy
282,92558,Get
765,92559,Room
877,92560,Animal
948,92561,Exactly
23,92562,To
439,92563,Loss
252,92564,Significant
168,92565,Wear
128,92566,Somebody
514,92567,However
669,92568,Simply
835,92569,Bank
274,92570,Past
374,92571,Federal
635,92572,Big
914,92573,Hard
569,92574,Card
826,92575,Hospital
83,92576,Summer
294,92577,Use
431,92578,Determine
836,92579,Push
19,92580,Whose
997,92581,My
274,92582,Ago
377,92583,System
793,92584,Recently
367,92585,Product
293,92586,Pull
537,92587,Analysis
578,92588,Relationship
857,92589,Real
859,92590,Matter
570,92591,Sister
192,92592,Me
590,92593,Garden
404,92594,Road
84,92595,Only
903,92596,Drive
661,92597,Office
262,92598,Day
614,92599,Cause
546,92600,Onto
557,92601,Republican
674,92602,Book
275,92603,Various
241,92604,Easy
847,92605,Large
735,92606,Available
596,92607,Car
179,92608,Return
954,92609,Discussion
990,92610,Contain
758,92611,Truth
259,92612,Long
121,92613,Break
769,92614,Environment
682,92615,Suggest
915,92616,Pick
725,92617,House
7,92618,Whether
790,92619,Nothing
170,92620,Behavior
210,92621,Able
79,92622,To
769,92623,Painting
999,92624,World
669,92625,Turn
16,92626,Start
898,92627,Garden
187,92628,I
631,92629,How
429,92630,Believe
618,92631,Full
973,92632,Degree
2,92633,Guess
556,92634,All
159,92635,Throughout
769,92636,Concern
462,92637,Professional
294,92638,Throughout
207,92639,Past
589,92640,Face
554,92641,Sit
525,92642,Factor
262,92643,Seek
261,92644,Base
183,92645,Pm
657,92646,Strong
923,92647,Able
735,92648,Good
878,92649,Employee
583,92650,Care
204,92651,Third
396,92652,Attention
877,92653,Name
692,92654,Authority
692,92655,Do
327,92656,Police
318,92657,Clear
667,92658,Center
448,92659,Event
391,92660,Never
113,92661,Audience
996,92662,Few
613,92663,Letter
210,92664,Perform
46,92665,Good
982,92666,Write
566,92667,Person
622,92668,Respond
152,92669,Food
669,92670,Interesting
92,92671,Nation
607,92672,Benefit
801,92673,Modern
67,92674,Defense
469,92675,Truth
250,92676,About
360,92677,Edge
672,92678,Product
92,92679,Know
313,92680,Probably
825,92681,Task
842,92682,History
112,92683,Mr
133,92684,Network
331,92685,Member
417,92686,Toward
270,92687,Life
776,92688,Force
373,92689,Again
344,92690,Ask
349,92691,Everything
323,92692,Assume
831,92693,Find
11,92694,Travel
708,92695,Commercial
572,92696,Deep
938,92697,Indeed
978,92698,General
827,92699,Price
8,92700,Political
439,92701,Wait
672,92702,Floor
585,92703,All
858,92704,Such
991,92705,Purpose
373,92706,See
485,92707,When
704,92708,Toward
954,92709,Manager
603,92710,Cultural
400,92711,Road
432,92712,Real
201,92713,Soon
41,92714,Language
493,92715,One
817,92716,Popular
38,92717,Form
383,92718,Its
833,92719,Agent
476,92720,Building
193,92721,Central
390,92722,Money
185,92723,Tough
925,92724,If
745,92725,Provide
876,92726,Price
404,92727,Not
820,92728,Field
946,92729,Figure
807,92730,Others
438,92731,Father
322,92732,Finally
262,92733,Growth
629,92734,Break
508,92735,Anyone
952,92736,Admit
276,92737,Speak
526,92738,Step
976,92739,Trade
828,92740,Not
6,92741,Skin
305,92742,Less
77,92743,Call
636,92744,College
679,92745,Very
309,92746,Keep
594,92747,Manager
510,92748,Expert
328,92749,Involve
551,92750,Beat
444,92751,High
502,92752,Population
363,92753,Late
936,92754,People
357,92755,Body
961,92756,Use
169,92757,Decision
856,92758,Control
158,92759,Next
545,92760,Figure
692,92761,Machine
95,92762,Quickly
748,92763,View
757,92764,Class
851,92765,Age
25,92766,Push
263,92767,Speech
416,92768,Hundred
278,92769,Day
327,92770,National
882,92771,Outside
499,92772,Example
638,92773,Campaign
835,92774,Career
508,92775,Ago
480,92776,Add
748,92777,Decision
132,92778,Enough
783,92779,Budget
828,92780,If
35,92781,White
903,92782,Apply
160,92783,Small
74,92784,Experience
830,92785,Study
347,92786,Today
291,92787,Write
25,92788,Result
791,92789,Interesting
792,92790,Beautiful
1,92791,Treat
601,92792,Keep
644,92793,Service
221,92794,At
546,92795,Voice
235,92796,Green
719,92797,So
422,92798,West
99,92799,Hold
348,92800,Building
237,92801,He
917,92802,Support
90,92803,Leader
468,92804,Must
64,92805,Yeah
208,92806,Professor
672,92807,Very
219,92808,Similar
765,92809,Its
660,92810,Deep
920,92811,Benefit
815,92812,Audience
522,92813,Life
302,92814,Discuss
274,92815,Politics
961,92816,Century
985,92817,As
288,92818,Develop
661,92819,Hot
909,92820,Speech
566,92821,Mr
621,92822,Around
140,92823,Few
105,92824,But
781,92825,History
302,92826,Professional
741,92827,Today
892,92828,Their
874,92829,Risk
144,92830,Get
855,92831,Mouth
413,92832,Firm
895,92833,Local
522,92834,Budget
813,92835,President
651,92836,Raise
454,92837,Thank
990,92838,Camera
917,92839,Type
974,92840,Somebody
495,92841,Onto
14,92842,Serve
783,92843,Fire
752,92844,Performance
834,92845,On
46,92846,Mission
632,92847,But
802,92848,Amount
777,92849,Oil
367,92850,These
254,92851,Say
180,92852,Phone
32,92853,Four
941,92854,Read
754,92855,Trip
839,92856,Seek
947,92857,Idea
412,92858,Available
111,92859,Whom
769,92860,Home
58,92861,Whether
986,92862,Practice
564,92863,Work
992,92864,Window
313,92865,Small
779,92866,Reduce
444,92867,Early
669,92868,Particularly
765,92869,Its
868,92870,Difference
365,92871,Five
28,92872,Campaign
461,92873,Where
97,92874,Suddenly
579,92875,Drop
306,92876,Where
996,92877,Move
858,92878,Kid
592,92879,Night
215,92880,Site
774,92881,This
197,92882,Economy
945,92883,Spend
244,92884,Something
132,92885,Skill
171,92886,Perform
80,92887,More
166,92888,My
67,92889,Feeling
39,92890,Similar
125,92891,Exactly
953,92892,Mind
532,92893,Parent
623,92894,Another
585,92895,Something
614,92896,Structure
279,92897,Purpose
346,92898,Gas
621,92899,They
282,92900,Discover
737,92901,Nearly
385,92902,Increase
358,92903,Investment
537,92904,Put
289,92905,Represent
628,92906,His
135,92907,Clear
973,92908,Tonight
430,92909,Push
461,92910,Position
582,92911,Appear
565,92912,Audience
733,92913,Often
503,92914,Friend
133,92915,Meeting
850,92916,Large
583,92917,Week
29,92918,Decide
539,92919,At
422,92920,Stuff
324,92921,Material
194,92922,Data
57,92923,Gun
424,92924,Matter
228,92925,Page
826,92926,Fly
827,92927,Responsibility
897,92928,Charge
557,92929,No
554,92930,Door
740,92931,Call
332,92932,Near
184,92933,Entire
895,92934,Available
788,92935,Enjoy
198,92936,Thus
741,92937,Success
817,92938,Thought
700,92939,Never
576,92940,Oil
808,92941,Want
356,92942,Meeting
896,92943,Article
294,92944,Can
894,92945,Surface
834,92946,Myself
607,92947,Crime
455,92948,Attack
70,92949,Conference
321,92950,Street
261,92951,Plan
436,92952,Several
365,92953,Any
645,92954,Pay
851,92955,Describe
662,92956,Room
491,92957,Impact
398,92958,Best
361,92959,Long
960,92960,Measure
826,92961,Concern
87,92962,Staff
826,92963,Fund
308,92964,Special
617,92965,Build
852,92966,Information
304,92967,Quickly
818,92968,Five
681,92969,Near
675,92970,Reflect
421,92971,Example
795,92972,Operation
727,92973,Especially
157,92974,Care
258,92975,Act
902,92976,Hit
859,92977,Maintain
403,92978,Because
511,92979,Strategy
934,92980,Case
355,92981,Career
876,92982,Win
2,92983,Soldier
443,92984,Foreign
949,92985,Same
530,92986,Fear
664,92987,Either
760,92988,Forget
821,92989,Record
230,92990,Understand
11,92991,Act
308,92992,Mrs
884,92993,Service
835,92994,Every
302,92995,Major
717,92996,Back
405,92997,Real
22,92998,Serious
25,92999,On
920,93000,Over
428,93001,Difficult
904,93002,Per
692,93003,Our
578,93004,Tonight
39,93005,Also
689,93006,Bill
159,93007,Middle
263,93008,Whole
189,93009,Contain
419,93010,Your
783,93011,Growth
885,93012,Professional
63,93013,Tell
260,93014,Eat
176,93015,Without
737,93016,Decision
752,93017,About
146,93018,Place
847,93019,Put
359,93020,Police
502,93021,Lead
719,93022,Son
441,93023,Hit
592,93024,Sing
927,93025,Reality
281,93026,Activity
564,93027,Early
353,93028,Keep
313,93029,Central
54,93030,Even
103,93031,Democrat
881,93032,Make
122,93033,Simple
786,93034,Sell
970,93035,Near
9,93036,Role
493,93037,Both
16,93038,Others
23,93039,Ahead
534,93040,Money
800,93041,I
766,93042,Above
79,93043,School
173,93044,Power
907,93045,Like
250,93046,Third
456,93047,Picture
354,93048,Son
612,93049,Big
11,93050,Financial
67,93051,Remember
142,93052,Now
191,93053,After
785,93054,Western
493,93055,Explain
657,93056,Month
219,93057,Body
995,93058,Shoulder
739,93059,Someone
266,93060,Material
153,93061,Mean
123,93062,Show
211,93063,View
64,93064,Quite
752,93065,Pattern
971,93066,Matter
833,93067,Very
151,93068,Wrong
41,93069,Couple
627,93070,Cell
960,93071,Quality
198,93072,Cultural
379,93073,Sing
709,93074,Once
690,93075,Audience
848,93076,Least
445,93077,On
539,93078,Hand
899,93079,Industry
374,93080,Group
297,93081,Even
743,93082,Onto
89,93083,Magazine
768,93084,Security
210,93085,Number
527,93086,Response
527,93087,Moment
904,93088,Let
574,93089,Network
521,93090,Ask
899,93091,Leader
844,93092,Trip
381,93093,Nature
491,93094,Once
238,93095,Loss
871,93096,Collection
300,93097,Debate
162,93098,Spend
543,93099,Dog
940,93100,Nice
560,93101,Way
388,93102,Question
440,93103,Growth
386,93104,Century
35,93105,Easy
388,93106,Soon
201,93107,Baby
731,93108,Third
959,93109,Guess
156,93110,With
358,93111,Best
265,93112,Catch
900,93113,Remember
273,93114,So
107,93115,Line
900,93116,Usually
169,93117,International
404,93118,Exactly
1,93119,Really
1,93120,Two
2,93121,Participant
650,93122,Structure
488,93123,Any
591,93124,Operation
446,93125,Which
511,93126,Society
236,93127,Program
871,93128,Against
270,93129,Without
557,93130,Yes
105,93131,Personal
511,93132,Likely
428,93133,Degree
722,93134,American
272,93135,Across
815,93136,Hear
599,93137,Reveal
975,93138,Occur
329,93139,Police
838,93140,Design
440,93141,Form
379,93142,Under
935,93143,Think
83,93144,Fund
5,93145,To
853,93146,Reason
569,93147,Suddenly
926,93148,Skill
548,93149,Half
258,93150,Responsibility
477,93151,Either
397,93152,To
408,93153,Blood
677,93154,Brother
241,93155,Century
863,93156,Theory
741,93157,Conference
379,93158,Wind
319,93159,Nothing
137,93160,Poor
17,93161,Top
152,93162,Tax
954,93163,Right
945,93164,Professor
606,93165,Special
323,93166,Trial
696,93167,Increase
845,93168,Foreign
196,93169,Trade
54,93170,Speech
659,93171,Glass
43,93172,Contain
130,93173,Sit
260,93174,Stage
512,93175,Within
214,93176,Customer
471,93177,Onto
501,93178,Book
59,93179,Oil
420,93180,Especially
178,93181,Point
625,93182,Nearly
852,93183,Weight
284,93184,Put
442,93185,Suggest
240,93186,Until
918,93187,Score
570,93188,Attack
295,93189,Get
774,93190,May
570,93191,Challenge
914,93192,Ability
868,93193,That
706,93194,Tax
299,93195,Rate
11,93196,Throw
19,93197,Save
249,93198,Strategy
767,93199,Strong
370,93200,Exist
729,93201,Office
67,93202,Owner
421,93203,Structure
69,93204,Network
829,93205,Leg
686,93206,Agency
26,93207,Instead
18,93208,Wall
227,93209,Present
618,93210,Second
766,93211,Player
36,93212,North
20,93213,Field
189,93214,Hotel
149,93215,Ok
831,93216,Study
309,93217,Land
521,93218,Right
860,93219,Away
821,93220,Day
880,93221,Simple
789,93222,Red
836,93223,Lose
121,93224,Memory
39,93225,Prepare
281,93226,It
507,93227,Worker
106,93228,Could
830,93229,Another
509,93230,And
673,93231,Focus
524,93232,Not
964,93233,Community
156,93234,Allow
936,93235,Major
601,93236,Treatment
181,93237,Improve
543,93238,Issue
444,93239,Wait
945,93240,All
797,93241,Bill
223,93242,North
838,93243,Never
359,93244,Capital
4,93245,Might
855,93246,Million
509,93247,Population
321,93248,Career
121,93249,Return
906,93250,Republican
922,93251,Thing
447,93252,Perhaps
588,93253,Positive
137,93254,Hear
246,93255,Ahead
509,93256,Go
