MasterID,ChildID,ChildName
800,91625,Perhaps
865,91626,Agreement
524,91627,Medical
954,91628,Really
263,91629,Lose
893,91630,Word
538,91631,Charge
437,91632,Cold
872,91633,True
978,91634,Trip
924,91635,Health
845,91636,Important
833,91637,Reveal
14,91638,Which
974,91639,Black
945,91640,Morning
543,91641,Woman
822,91642,Choice
563,91643,Tree
253,91644,Media
128,91645,What
404,91646,Maybe
455,91647,Power
487,91648,Happen
153,91649,Think
778,91650,Subject
605,91651,What
236,91652,Democratic
9,91653,Network
842,91654,For
530,91655,Nor
547,91656,Career
645,91657,For
921,91658,Candidate
191,91659,Others
466,91660,Right
180,91661,Keep
985,91662,List
329,91663,Wrong
527,91664,Production
136,91665,Century
14,91666,Country
312,91667,Rich
312,91668,Stuff
983,91669,Wear
337,91670,Future
663,91671,Every
206,91672,Move
374,91673,Environmental
311,91674,Fall
799,91675,Rule
786,91676,Suddenly
898,91677,With
552,91678,Fine
964,91679,Tax
263,91680,Laugh
535,91681,Ask
857,91682,My
725,91683,Report
123,91684,Natural
726,91685,Agreement
675,91686,Apply
560,91687,Important
83,91688,Realize
880,91689,Boy
97,91690,Day
721,91691,True
195,91692,Begin
985,91693,Spring
423,91694,Key
440,91695,Drug
245,91696,Seek
116,91697,Hour
380,91698,Concern
925,91699,Conference
604,91700,News
940,91701,Cultural
45,91702,Memory
45,91703,Far
158,91704,Trouble
890,91705,Camera
944,91706,Tax
734,91707,Factor
677,91708,Inside
992,91709,Become
484,91710,Strategy
256,91711,Wind
157,91712,Car
700,91713,Offer
282,91714,Even
643,91715,Themselves
430,91716,Heavy
78,91717,Sister
809,91718,Clear
457,91719,Fear
962,91720,Change
810,91721,Many
410,91722,Travel
632,91723,Second
727,91724,Heart
844,91725,Sister
17,91726,Product
781,91727,Window
538,91728,Phone
817,91729,Interesting
113,91730,Region
408,91731,Left
294,91732,Foreign
870,91733,Design
366,91734,Dream
928,91735,Community
926,91736,Office
528,91737,Market
487,91738,Look
706,91739,Particularly
767,91740,Door
932,91741,Wear
946,91742,Guy
2,91743,Everyone
194,91744,Country
88,91745,Seven
188,91746,Today
544,91747,Call
181,91748,Notice
739,91749,Claim
310,91750,Few
161,91751,There
185,91752,Foreign
743,91753,Better
506,91754,Represent
156,91755,Theory
749,91756,Moment
89,91757,Poor
25,91758,Marriage
405,91759,Morning
904,91760,Method
652,91761,Speech
715,91762,Peace
322,91763,Professor
715,91764,As
361,91765,Note
141,91766,Kind
920,91767,Market
550,91768,City
242,91769,Church
175,91770,Establish
29,91771,Push
147,91772,Happy
423,91773,Cell
696,91774,Thank
500,91775,Series
997,91776,A
412,91777,Movement
634,91778,Window
335,91779,Miss
865,91780,North
597,91781,Well
636,91782,Without
522,91783,Family
794,91784,Contain
730,91785,Cultural
378,91786,Task
17,91787,Hair
151,91788,Student
208,91789,Whole
749,91790,Between
499,91791,Lose
652,91792,Analysis
119,91793,Treatment
78,91794,Avoid
945,91795,Walk
214,91796,May
164,91797,Recent
642,91798,Move
19,91799,Bit
312,91800,Give
121,91801,Focus
688,91802,Compare
769,91803,Personal
419,91804,Common
119,91805,Skin
842,91806,Ask
919,91807,Memory
524,91808,Our
669,91809,Spend
970,91810,None
797,91811,Since
437,91812,Always
817,91813,Number
455,91814,Win
653,91815,Young
777,91816,Road
864,91817,Others
669,91818,Light
232,91819,Media
414,91820,Table
644,91821,Talk
931,91822,Than
693,91823,What
270,91824,Picture
27,91825,Book
996,91826,Task
258,91827,First
25,91828,Your
535,91829,City
887,91830,Trial
906,91831,Only
280,91832,Year
165,91833,Series
53,91834,Upon
151,91835,Be
394,91836,Like
643,91837,Participant
150,91838,Answer
46,91839,Check
940,91840,Its
743,91841,Argue
177,91842,Drug
521,91843,Board
469,91844,She
239,91845,Successful
91,91846,Perhaps
159,91847,First
10,91848,Pressure
295,91849,Ask
946,91850,Each
610,91851,Need
385,91852,Song
166,91853,Account
271,91854,Economic
839,91855,Certainly
895,91856,Bit
487,91857,Risk
364,91858,Game
968,91859,While
281,91860,Already
550,91861,Ok
861,91862,First
634,91863,Quickly
145,91864,Each
935,91865,Loss
330,91866,Part
27,91867,Break
866,91868,Air
339,91869,Ok
44,91870,Air
625,91871,Prepare
751,91872,Series
153,91873,Contain
464,91874,Thus
967,91875,Yourself
352,91876,Easy
122,91877,Actually
315,91878,Onto
566,91879,If
615,91880,Sometimes
239,91881,Catch
571,91882,Listen
5,91883,Base
569,91884,Another
42,91885,Only
951,91886,Religious
883,91887,He
568,91888,Catch
597,91889,Share
397,91890,Cut
304,91891,Support
216,91892,Quickly
288,91893,Especially
513,91894,Least
179,91895,Recent
780,91896,Woman
172,91897,Foreign
894,91898,Prevent
408,91899,Participant
44,91900,Require
493,91901,Nature
469,91902,Everyone
668,91903,Still
855,91904,Tv
199,91905,Occur
44,91906,Entire
887,91907,His
512,91908,Development
969,91909,Modern
638,91910,Arm
640,91911,Recent
331,91912,Store
386,91913,Election
667,91914,Return
5,91915,Along
446,91916,Social
366,91917,Everything
505,91918,Remember
135,91919,Simply
796,91920,Little
628,91921,Side
49,91922,Eye
932,91923,Center
595,91924,Political
591,91925,Focus
925,91926,Accept
881,91927,Decide
313,91928,Hotel
751,91929,Memory
396,91930,Action
683,91931,Media
976,91932,Whose
498,91933,Front
283,91934,Control
591,91935,Lose
384,91936,Vote
237,91937,Show
211,91938,Project
449,91939,At
453,91940,Far
904,91941,Spring
415,91942,Way
122,91943,Traditional
775,91944,Why
970,91945,Design
243,91946,Police
361,91947,Mother
270,91948,Husband
560,91949,Agency
649,91950,Adult
151,91951,Save
925,91952,Chair
853,91953,Single
252,91954,Form
143,91955,Senior
515,91956,Factor
926,91957,Travel
924,91958,Baby
721,91959,During
225,91960,Next
287,91961,Line
867,91962,Serve
727,91963,Which
771,91964,Fact
641,91965,Number
646,91966,Such
758,91967,Indicate
543,91968,To
166,91969,Up
279,91970,Cover
492,91971,Strategy
769,91972,Suggest
864,91973,Wrong
368,91974,Technology
823,91975,Order
781,91976,Make
919,91977,Under
399,91978,Maintain
397,91979,Would
172,91980,Far
314,91981,Leave
65,91982,May
965,91983,Series
262,91984,Almost
355,91985,Nearly
49,91986,Owner
603,91987,Wall
569,91988,Government
283,91989,Very
894,91990,Stage
566,91991,Require
955,91992,Last
69,91993,Third
741,91994,Party
210,91995,Fish
797,91996,Hair
566,91997,Today
23,91998,In
360,91999,Wonder
313,92000,Social
378,92001,Business
660,92002,Skin
698,92003,End
687,92004,Action
179,92005,Policy
292,92006,Media
574,92007,Pull
104,92008,Late
23,92009,Produce
438,92010,Design
851,92011,Issue
800,92012,Any
955,92013,Moment
455,92014,Professor
494,92015,Put
778,92016,Section
644,92017,Want
336,92018,Team
684,92019,Lot
319,92020,Land
783,92021,Money
560,92022,Tend
72,92023,As
722,92024,Knowledge
521,92025,Third
127,92026,Record
954,92027,Little
222,92028,Music
509,92029,Than
405,92030,Chair
918,92031,Research
475,92032,Word
622,92033,Standard
369,92034,Cell
380,92035,Election
6,92036,Table
790,92037,Nearly
870,92038,Common
992,92039,Race
314,92040,Memory
409,92041,Respond
955,92042,Get
155,92043,Soon
881,92044,Professional
908,92045,Score
1000,92046,Institution
508,92047,Morning
418,92048,Week
465,92049,Anyone
756,92050,Reason
255,92051,Physical
805,92052,Ago
303,92053,Rate
123,92054,Way
879,92055,Anyone
538,92056,Edge
971,92057,Wish
421,92058,Impact
810,92059,Different
672,92060,Industry
882,92061,From
919,92062,Book
668,92063,Rise
792,92064,Drug
746,92065,Point
452,92066,Be
869,92067,Oil
782,92068,Age
646,92069,Forget
935,92070,Recognize
268,92071,Stage
568,92072,Center
515,92073,Face
232,92074,Main
143,92075,Customer
651,92076,Cup
461,92077,Glass
927,92078,Already
472,92079,More
368,92080,Best
196,92081,Effort
673,92082,Relationship
716,92083,Page
765,92084,Strong
255,92085,Animal
889,92086,Skin
428,92087,Third
45,92088,Those
845,92089,Maintain
319,92090,Charge
858,92091,Office
777,92092,Rather
549,92093,Shoulder
111,92094,Soldier
507,92095,Drive
610,92096,List
460,92097,Public
183,92098,Way
183,92099,Rich
502,92100,Travel
934,92101,Mrs
443,92102,Ten
257,92103,Election
386,92104,Remain
594,92105,Sea
468,92106,Level
727,92107,Include
734,92108,Back
69,92109,Cut
329,92110,Security
619,92111,Decade
547,92112,Case
570,92113,Heart
653,92114,Who
401,92115,Leader
873,92116,Want
978,92117,Stand
671,92118,Campaign
667,92119,Story
742,92120,Line
946,92121,Quickly
443,92122,Understand
51,92123,Report
105,92124,Number
580,92125,Success
665,92126,Need
748,92127,Offer
392,92128,Better
869,92129,Build
45,92130,Maybe
370,92131,Degree
67,92132,Take
743,92133,Somebody
968,92134,Class
299,92135,Carry
955,92136,Watch
483,92137,Network
453,92138,At
572,92139,Worry
987,92140,Region
721,92141,Herself
896,92142,Approach
299,92143,Yet
908,92144,Small
279,92145,Different
484,92146,Figure
648,92147,Require
369,92148,Recent
791,92149,Describe
422,92150,Local
526,92151,Pay
6,92152,Religious
809,92153,Answer
869,92154,Mouth
684,92155,Chance
213,92156,Support
355,92157,Popular
304,92158,Local
921,92159,Finally
407,92160,Play
181,92161,Number
753,92162,Ask
501,92163,Discuss
674,92164,Home
121,92165,College
91,92166,Some
467,92167,Degree
189,92168,Discussion
988,92169,Those
127,92170,Next
34,92171,Return
757,92172,Race
624,92173,Head
916,92174,Position
780,92175,The
282,92176,Above
382,92177,Thought
840,92178,Course
739,92179,Page
428,92180,Ground
983,92181,Occur
119,92182,Speech
949,92183,Everybody
534,92184,Factor
867,92185,Friend
801,92186,Behavior
596,92187,Water
964,92188,Either
829,92189,Relationship
773,92190,Heart
288,92191,Reveal
804,92192,Program
547,92193,Go
846,92194,Forget
665,92195,Stand
356,92196,Total
657,92197,Fire
35,92198,Later
936,92199,All
66,92200,Least
243,92201,Say
194,92202,Down
268,92203,Nothing
762,92204,Pretty
855,92205,Seven
491,92206,Figure
744,92207,Some
432,92208,Article
826,92209,Wonder
177,92210,Notice
59,92211,Relationship
51,92212,Officer
167,92213,Light
280,92214,Become
685,92215,Across
126,92216,Unit
440,92217,Theory
307,92218,Special
221,92219,Sometimes
239,92220,Every
837,92221,Far
661,92222,Drive
647,92223,Effort
715,92224,Career
301,92225,Represent
518,92226,Record
812,92227,Wrong
402,92228,Indeed
435,92229,Part
200,92230,Customer
171,92231,Us
382,92232,Health
191,92233,Bring
52,92234,Individual
739,92235,Red
865,92236,Kitchen
452,92237,Suddenly
479,92238,Clear
51,92239,Trip
149,92240,Everybody
585,92241,Computer
490,92242,Not
503,92243,Develop
420,92244,Protect
963,92245,Three
605,92246,Itself
314,92247,Will
869,92248,Choose
968,92249,Nice
641,92250,Bag
167,92251,In
490,92252,Beautiful
229,92253,Across
410,92254,Foot
637,92255,Opportunity
527,92256,Control
820,92257,Out
693,92258,During
537,92259,Plan
140,92260,Social
761,92261,Dream
63,92262,Store
465,92263,Detail
30,92264,Dinner
202,92265,East
251,92266,Baby
221,92267,Technology
721,92268,Degree
938,92269,Democrat
506,92270,Nation
354,92271,More
961,92272,Religious
645,92273,As
854,92274,Sure
36,92275,Travel
233,92276,Pm
999,92277,Born
100,92278,Activity
425,92279,Change
288,92280,Around
182,92281,Range
412,92282,Begin
751,92283,Role
312,92284,Front
486,92285,Face
815,92286,Probably
91,92287,Child
440,92288,Write
999,92289,Old
289,92290,Subject
693,92291,Poor
109,92292,True
365,92293,Set
951,92294,Left
953,92295,Hair
119,92296,Amount
520,92297,Edge
507,92298,Thought
784,92299,Cover
623,92300,Decide
262,92301,Month
288,92302,State
822,92303,Goal
339,92304,Exist
721,92305,Candidate
61,92306,Then
199,92307,National
232,92308,Whose
956,92309,Outside
467,92310,Generation
931,92311,Thus
874,92312,Establish
518,92313,Tough
385,92314,Evening
396,92315,Control
562,92316,Different
821,92317,Staff
808,92318,East
473,92319,Well
908,92320,Central
708,92321,By
45,92322,Tax
596,92323,Now
264,92324,Test
833,92325,Black
869,92326,Green
680,92327,Contain
346,92328,Meet
945,92329,Least
126,92330,Everything
227,92331,Military
209,92332,Strategy
857,92333,These
641,92334,Couple
420,92335,Foreign
991,92336,Could
324,92337,From
375,92338,Figure
651,92339,Or
836,92340,Car
34,92341,Yet
731,92342,Recognize
216,92343,Kitchen
108,92344,Future
713,92345,Two
842,92346,Heart
211,92347,Approach
899,92348,True
189,92349,Meeting
418,92350,Bag
634,92351,Sing
626,92352,Serious
133,92353,Check
542,92354,Public
234,92355,Meet
702,92356,Us
115,92357,Foreign
501,92358,Edge
796,92359,Despite
609,92360,Force
42,92361,Picture
451,92362,Meet
751,92363,Anything
594,92364,Either
142,92365,Structure
305,92366,Myself
62,92367,Partner
913,92368,Hear
160,92369,Kid
964,92370,Name
509,92371,Level
493,92372,Try
650,92373,Talk
797,92374,Staff
687,92375,Amount
188,92376,Letter
306,92377,Yes
631,92378,Former
306,92379,Several
171,92380,Drug
979,92381,Play
341,92382,Simple
356,92383,Find
938,92384,Well
430,92385,Movement
832,92386,Manager
348,92387,Research
615,92388,Explain
336,92389,National
265,92390,Work
241,92391,Anything
903,92392,Southern
967,92393,Ball
176,92394,Scientist
801,92395,Film
562,92396,Day
384,92397,Suffer
329,92398,Very
403,92399,Already
990,92400,Upon
659,92401,Get
235,92402,Interest
946,92403,Realize
186,92404,Late
211,92405,Explain
635,92406,Have
159,92407,Over
589,92408,Source
997,92409,Us
870,92410,Team
365,92411,Through
322,92412,Executive
539,92413,Law
677,92414,Business
999,92415,Believe
866,92416,Yourself
991,92417,Guess
231,92418,Bank
641,92419,Wrong
76,92420,Owner
738,92421,Each
571,92422,In
413,92423,Daughter
220,92424,Red
131,92425,Full
334,92426,Before
919,92427,Threat
729,92428,Price
845,92429,Control
725,92430,Art
964,92431,No
515,92432,Require
229,92433,Draw
878,92434,More
770,92435,Ground
147,92436,Board
229,92437,Property
494,92438,Reason
45,92439,Third
947,92440,Help
375,92441,Rise
155,92442,Pay
59,92443,Pull
669,92444,Talk
211,92445,Hand
862,92446,Himself
334,92447,Contain
184,92448,Space
601,92449,Return
748,92450,Read
679,92451,Continue
987,92452,Describe
217,92453,Probably
444,92454,Necessary
490,92455,Crime
602,92456,Build
137,92457,Member
252,92458,Home
378,92459,Campaign
546,92460,Option
683,92461,Clear
428,92462,Ability
213,92463,Study
608,92464,Generation
739,92465,Also
81,92466,Available
835,92467,Decide
915,92468,Artist
224,92469,Reach
189,92470,Somebody
12,92471,Often
358,92472,Bill
132,92473,Send
635,92474,Agreement
773,92475,Ask
223,92476,Truth
443,92477,Attention
66,92478,Finish
622,92479,Audience
250,92480,Example
558,92481,Little
735,92482,Southern
64,92483,Might
136,92484,Since
31,92485,Away
241,92486,Item
412,92487,Deep
26,92488,Again
954,92489,Piece
793,92490,Including
906,92491,While
904,92492,Training
672,92493,Keep
319,92494,West
674,92495,Dinner
266,92496,Morning
441,92497,Recognize
373,92498,Change
397,92499,Lay
795,92500,Stay
214,92501,Staff
726,92502,Order
125,92503,Trouble
229,92504,Speak
725,92505,Would
177,92506,Relationship
171,92507,None
457,92508,Start
420,92509,Several
98,92510,Let
649,92511,Country
546,92512,Pull
751,92513,Wish
746,92514,Body
833,92515,Really
589,92516,Allow
219,92517,Present
51,92518,One
891,92519,Particularly
288,92520,Level
458,92521,Person
486,92522,Road
481,92523,Under
257,92524,Product
70,92525,Discover
541,92526,Foot
802,92527,Population
228,92528,Bit
499,92529,Away
869,92530,Or
60,92531,Interesting
67,92532,Second
622,92533,Painting
850,92534,Eat
341,92535,Concern
908,92536,Behavior
997,92537,Agree
104,92538,Side
772,92539,Message
270,92540,When
630,92541,Agree
852,92542,Everyone
419,92543,Pull
132,92544,Increase
901,92545,Small
795,92546,Good
760,92547,Kind
27,92548,War
220,92549,Front
484,92550,Before
432,92551,Ball
401,92552,Type
946,92553,College
252,92554,Threat
584,92555,Institution
655,92556,Yet
894,92557,Couple
645,92558,Century
190,92559,Hit
856,92560,Really
652,92561,Recent
160,92562,Pick
472,92563,History
78,92564,Sea
431,92565,Decision
446,92566,Tax
41,92567,Say
138,92568,Doctor
734,92569,Later
877,92570,Place
15,92571,Simple
894,92572,Own
211,92573,Describe
630,92574,Statement
312,92575,Already
250,92576,American
732,92577,There
870,92578,Baby
161,92579,Word
993,92580,Despite
161,92581,Else
153,92582,On
918,92583,On
2,92584,Year
257,92585,Authority
592,92586,Democrat
555,92587,Everything
744,92588,Safe
946,92589,Item
296,92590,Yes
15,92591,Nearly
321,92592,Red
914,92593,Agent
439,92594,Dinner
980,92595,Yard
392,92596,Care
122,92597,Half
223,92598,Leave
966,92599,Agreement
733,92600,Board
296,92601,Still
712,92602,Then
963,92603,News
924,92604,People
824,92605,Country
979,92606,Film
518,92607,Live
121,92608,Rise
898,92609,Available
198,92610,Who
171,92611,Consider
445,92612,Mission
992,92613,Ago
75,92614,Number
227,92615,Field
74,92616,Can
278,92617,Partner
38,92618,Difficult
162,92619,Partner
287,92620,Audience
738,92621,Mean
288,92622,Three
385,92623,Serious
834,92624,Manager
520,92625,Fly
20,92626,Industry
767,92627,Among
695,92628,Case
233,92629,Senior
406,92630,Wrong
454,92631,Born
602,92632,Lawyer
693,92633,Level
643,92634,Agent
972,92635,Account
802,92636,Company
320,92637,End
886,92638,Event
927,92639,These
533,92640,Also
576,92641,Organization
492,92642,Use
349,92643,Fire
660,92644,Assume
809,92645,Meet
12,92646,Present
885,92647,Give
531,92648,Say
723,92649,Agency
372,92650,Billion
791,92651,House
437,92652,Close
100,92653,Enough
827,92654,Environmental
920,92655,Improve
264,92656,Film
714,92657,Deep
382,92658,Land
120,92659,Six
175,92660,Free
874,92661,Manage
485,92662,Seven
513,92663,Majority
457,92664,Process
219,92665,Detail
10,92666,Owner
229,92667,Economy
852,92668,White
828,92669,Particular
441,92670,Environmental
905,92671,Method
211,92672,She
420,92673,In
32,92674,Edge
436,92675,Various
193,92676,Behavior
913,92677,Up
64,92678,Power
156,92679,Rich
924,92680,Save
395,92681,Any
385,92682,Mean
987,92683,Field
489,92684,Message
750,92685,Safe
762,92686,Computer
716,92687,Sign
870,92688,Just
294,92689,Certain
363,92690,Available
41,92691,Among
901,92692,Want
248,92693,Away
372,92694,On
160,92695,Thank
581,92696,While
26,92697,Should
680,92698,How
751,92699,Interesting
112,92700,Bed
872,92701,Agency
297,92702,Course
896,92703,Appear
92,92704,Mind
323,92705,Protect
537,92706,Claim
278,92707,Fact
235,92708,Lose
536,92709,Same
688,92710,Reflect
892,92711,Level
818,92712,Man
757,92713,Side
525,92714,Street
391,92715,Song
30,92716,Argue
730,92717,Bag
918,92718,Event
21,92719,Term
396,92720,Not
854,92721,The
89,92722,Political
805,92723,Rule
31,92724,Certain
401,92725,Generation
680,92726,Rule
123,92727,Pattern
850,92728,Television
329,92729,Hope
605,92730,Popular
816,92731,Fear
860,92732,Growth
176,92733,Market
793,92734,Positive
17,92735,School
154,92736,Wish
266,92737,Bit
814,92738,Person
672,92739,Seat
20,92740,Worry
343,92741,Someone
322,92742,Activity
859,92743,Seat
980,92744,Watch
206,92745,Worry
224,92746,At
858,92747,Partner
149,92748,Team
851,92749,Western
512,92750,Each
405,92751,Sure
622,92752,Tend
858,92753,Risk
111,92754,Chance
284,92755,Stand
959,92756,Player
304,92757,Government
851,92758,Analysis
833,92759,Peace
621,92760,Talk
287,92761,Computer
806,92762,Prevent
632,92763,Discover
712,92764,Minute
598,92765,Evidence
534,92766,Already
104,92767,Try
934,92768,Fine
813,92769,Size
488,92770,Police
145,92771,Truth
241,92772,Plan
757,92773,Present
24,92774,Lot
469,92775,Woman
995,92776,Race
82,92777,Each
565,92778,Buy
811,92779,Think
683,92780,Safe
847,92781,Election
666,92782,Better
94,92783,Product
497,92784,Tonight
676,92785,Management
508,92786,Or
634,92787,Open
836,92788,Maintain
519,92789,Get
814,92790,Movie
344,92791,Forget
283,92792,Stop
954,92793,Man
633,92794,Store
349,92795,Simply
376,92796,This
621,92797,Adult
723,92798,Decision
369,92799,Nearly
667,92800,Election
263,92801,Shake
504,92802,A
218,92803,Moment
949,92804,Building
666,92805,Authority
858,92806,He
421,92807,Edge
782,92808,A
278,92809,Able
288,92810,Stock
596,92811,Inside
224,92812,Foreign
842,92813,International
902,92814,Right
797,92815,Late
828,92816,Choice
361,92817,Increase
337,92818,Actually
201,92819,Southern
779,92820,Television
492,92821,Goal
542,92822,Nothing
244,92823,Year
163,92824,Record
3,92825,Spring
901,92826,Learn
254,92827,Either
660,92828,Ball
476,92829,We
696,92830,Will
233,92831,Crime
681,92832,Four
587,92833,Sign
651,92834,Hundred
602,92835,Kid
664,92836,Middle
390,92837,Many
457,92838,Senior
556,92839,Treatment
989,92840,These
160,92841,City
326,92842,Conference
876,92843,Offer
938,92844,Such
250,92845,Hospital
627,92846,Difficult
145,92847,Same
907,92848,Yeah
489,92849,Ten
457,92850,Model
121,92851,Cold
540,92852,War
942,92853,You
155,92854,Degree
390,92855,Suggest
806,92856,Shoulder
269,92857,Whatever
375,92858,Strong
608,92859,While
484,92860,Language
27,92861,Staff
416,92862,Push
974,92863,Car
576,92864,Away
771,92865,Large
464,92866,Measure
309,92867,Type
566,92868,Answer
522,92869,Expert
212,92870,Maybe
903,92871,Serve
537,92872,Lawyer
119,92873,Try
393,92874,Read
603,92875,Also
205,92876,Low
323,92877,Phone
947,92878,Politics
989,92879,Suggest
886,92880,Site
288,92881,Back
809,92882,Lay
761,92883,Letter
678,92884,Tonight
608,92885,Exist
239,92886,Late
983,92887,Traditional
319,92888,Budget
333,92889,Next
428,92890,Responsibility
925,92891,Voice
805,92892,Left
927,92893,Degree
836,92894,Develop
975,92895,Along
111,92896,Economic
445,92897,Explain
151,92898,Table
424,92899,Democratic
169,92900,Coach
78,92901,Buy
30,92902,Once
501,92903,Yeah
811,92904,Open
945,92905,Yet
979,92906,Police
594,92907,A
947,92908,Certainly
63,92909,Voice
169,92910,Southern
998,92911,Remember
577,92912,Someone
287,92913,Few
967,92914,Half
850,92915,Again
578,92916,Thousand
202,92917,Me
598,92918,Lose
849,92919,Quality
123,92920,Around
394,92921,Home
319,92922,Interesting
795,92923,Pattern
826,92924,Film
751,92925,Position
77,92926,Scientist
322,92927,Office
947,92928,Modern
864,92929,Collection
196,92930,Father
757,92931,Activity
244,92932,Learn
74,92933,My
683,92934,Respond
296,92935,Defense
73,92936,Including
130,92937,Later
40,92938,Teacher
809,92939,Record
451,92940,Team
811,92941,College
956,92942,Who
324,92943,Century
177,92944,Option
31,92945,Pay
278,92946,Mean
853,92947,Top
213,92948,Structure
61,92949,Event
183,92950,Range
902,92951,Market
303,92952,Never
816,92953,Whole
696,92954,Born
964,92955,Indeed
538,92956,Serve
548,92957,Sell
398,92958,Site
171,92959,Everything
98,92960,This
322,92961,Price
700,92962,Risk
559,92963,Health
123,92964,Would
960,92965,Pressure
392,92966,Rich
836,92967,Opportunity
798,92968,Again
641,92969,Political
885,92970,Consider
698,92971,Performance
199,92972,Than
807,92973,Program
104,92974,Use
278,92975,Early
364,92976,Huge
802,92977,Full
318,92978,People
629,92979,Inside
474,92980,Tax
994,92981,Issue
899,92982,Bit
351,92983,Difference
510,92984,Spend
526,92985,Time
76,92986,Owner
197,92987,Simply
740,92988,Republican
343,92989,Role
769,92990,Leader
9,92991,Science
369,92992,Scientist
519,92993,Music
762,92994,Dinner
155,92995,She
342,92996,Yes
532,92997,Detail
876,92998,Line
249,92999,Maybe
159,93000,Several
426,93001,Claim
638,93002,Enjoy
700,93003,Choice
719,93004,Save
559,93005,Involve
695,93006,Four
740,93007,Never
490,93008,Government
612,93009,Moment
259,93010,Car
263,93011,Present
692,93012,Leg
979,93013,Some
215,93014,As
571,93015,Another
145,93016,Standard
768,93017,Teacher
444,93018,Brother
247,93019,Total
459,93020,Participant
339,93021,Child
491,93022,Or
160,93023,Water
568,93024,Improve
741,93025,Admit
134,93026,Really
389,93027,Play
729,93028,Behind
766,93029,Baby
150,93030,Technology
294,93031,White
885,93032,Well
645,93033,Either
534,93034,Image
298,93035,Road
473,93036,Media
893,93037,International
538,93038,Interview
865,93039,Project
856,93040,Election
44,93041,Natural
61,93042,Fine
344,93043,Project
810,93044,Available
713,93045,Simply
558,93046,Put
359,93047,Maintain
767,93048,Two
402,93049,Economic
71,93050,Raise
100,93051,Power
209,93052,Model
101,93053,Carry
614,93054,Claim
351,93055,One
100,93056,Star
390,93057,Large
771,93058,Letter
960,93059,Billion
540,93060,Do
504,93061,Difference
141,93062,Eye
191,93063,Environment
245,93064,Yeah
684,93065,Early
259,93066,Environment
278,93067,Candidate
851,93068,Stay
164,93069,Remember
697,93070,Join
789,93071,Final
472,93072,Understand
697,93073,Must
961,93074,Political
948,93075,Line
767,93076,Agree
592,93077,Office
966,93078,Majority
137,93079,Doctor
750,93080,Idea
19,93081,Against
287,93082,Election
994,93083,Part
221,93084,Usually
169,93085,Scientist
735,93086,Yeah
123,93087,Short
134,93088,Much
654,93089,Mean
7,93090,Rock
943,93091,To
975,93092,I
770,93093,Officer
52,93094,Identify
90,93095,Season
826,93096,Apply
786,93097,Course
922,93098,Eat
337,93099,Unit
136,93100,Rich
739,93101,Popular
476,93102,Likely
796,93103,Pick
324,93104,Beat
386,93105,Sometimes
244,93106,Present
345,93107,Garden
387,93108,Last
511,93109,Coach
21,93110,Soldier
810,93111,Research
565,93112,Half
296,93113,Above
367,93114,Game
54,93115,Wonder
942,93116,Then
792,93117,Or
270,93118,Adult
157,93119,Upon
771,93120,Face
170,93121,Actually
92,93122,Close
80,93123,Company
926,93124,Detail
631,93125,Change
427,93126,Any
169,93127,Evening
78,93128,Industry
149,93129,Face
438,93130,Source
900,93131,Property
280,93132,World
179,93133,Should
589,93134,Get
423,93135,Evidence
454,93136,Company
584,93137,Air
792,93138,Other
198,93139,General
286,93140,Leave
582,93141,Change
384,93142,Focus
694,93143,Space
560,93144,Fish
590,93145,Call
812,93146,Be
354,93147,Result
22,93148,Lead
712,93149,Despite
605,93150,Main
843,93151,Shake
421,93152,Environment
120,93153,Loss
573,93154,Total
25,93155,Beat
342,93156,Morning
234,93157,What
902,93158,Might
983,93159,By
76,93160,Strategy
327,93161,Former
875,93162,Realize
892,93163,Animal
297,93164,Buy
286,93165,Effort
76,93166,Prove
491,93167,Minute
221,93168,Interest
955,93169,Suffer
335,93170,Customer
623,93171,Computer
57,93172,Real
934,93173,Possible
159,93174,Law
713,93175,Short
406,93176,Plant
282,93177,Product
124,93178,Collection
478,93179,Meeting
54,93180,Administration
327,93181,Four
498,93182,Wear
970,93183,Better
221,93184,Hear
598,93185,Machine
293,93186,Reduce
944,93187,My
387,93188,Glass
529,93189,Body
444,93190,Too
898,93191,Effort
575,93192,Bad
281,93193,According
68,93194,Sit
301,93195,Every
45,93196,Agency
960,93197,Individual
47,93198,They
147,93199,Gun
22,93200,Lawyer
908,93201,Difficult
276,93202,Side
665,93203,Yeah
587,93204,Word
467,93205,City
180,93206,Name
514,93207,Into
160,93208,Concern
78,93209,Up
945,93210,Member
820,93211,Value
5,93212,Follow
229,93213,Public
439,93214,Able
706,93215,Class
101,93216,Reach
260,93217,Art
849,93218,Each
413,93219,Front
678,93220,Moment
440,93221,Affect
383,93222,There
198,93223,Test
488,93224,Position
855,93225,Itself
245,93226,Indeed
803,93227,Wind
358,93228,Become
701,93229,Future
54,93230,Husband
267,93231,Sea
390,93232,Produce
421,93233,First
903,93234,Detail
972,93235,Item
5,93236,Will
411,93237,Season
71,93238,Instead
396,93239,Peace
187,93240,Particular
478,93241,Oil
144,93242,Difference
630,93243,Couple
698,93244,Wear
915,93245,Guy
236,93246,Range
240,93247,Gun
204,93248,Security
788,93249,Television
791,93250,Pressure
548,93251,Success
584,93252,Purpose
71,93253,Draw
832,93254,Federal
